competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Dvflora,49581,Mum Disbud White Arctic Queen,Mums-Bunched,Bu,White,,1,8.99,8.99,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9212439060211182,arctic disbud mum queen white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,62889,Mum Disbud White Chita 5pk,Mums-Bunched,Bu,White,,1,7.29,7.29,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,chita disbud mum white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,57127,Mum Disbud White Magnum,Mums-Bunched,Bu,White,,1,7.99,7.99,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9593220949172974,disbud magnum mum white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,62890,Mum Disbud White Magnum 5pk,Mums-Bunched,Bu,White,,1,6.99,6.99,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9593220949172974,disbud magnum mum white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,57136,Mum Disbud White Magnum ECU,Mums-Bunched,Bu,White,,1,10.49,10.49,10,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9618645310401917,disbud ecu magnum mum white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,21933,Mum Disbud White Maisy,Mums-Bunched,Bu,White,,1,7.49,7.49,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9604230523109436,disbud maisy mum white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,50842,Mum Disbud White Tatto 4pk,Mums-Bunched,Bu,White,,1,8.49,8.49,4,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9635165333747864,disbud mum tatto white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,17732,Statice Blush Tissue,Statice,Bu,Blush,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blush statice tissue,Statice,0fe1b331-a9eb-46d8-b354-81a9f944723a,1.0,2025-05-26,2025-06-04
Dvflora,74478,Mum Disbud Yellow Astroid,Mums-Stem,Stem,Yellow,,1,0.99,0.99,160,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9139330387115479,astroid disbud mum yellow,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8186242580413818,2025-05-26,2025-06-04
Dvflora,25240,Amaranthus Green Hanging,Amaranthus,Bu,Green,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Hanging Amaranthus,a035bd55-23af-4c21-83b0-baef07669984,0.9947052001953125,amaranthus green hanging,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0,2025-05-26,2025-06-04
Dvflora,74486,Mum Disbud White Zembla,Mums-Stem,Stem,White,,1,1.09,1.09,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.936241626739502,disbud mum white zembla,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8186242580413818,2025-05-26,2025-06-04
Dvflora,59123,Mum Dis Ball Grn Alemani 10stm,Mums-Bunched,Bu,Green,,10,8.39,8.39,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,10stm alemani ball dis green mum,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,32275,Mum Disbud Green Fuzzball,Mums-Bunched,Bu,Green,,1,9.59,9.59,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Magnum Chrysanthemum Disbuds/ Mums,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.956387460231781,disbud fuzzball green mum,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8494600057601929,2025-05-26,2025-06-04
Dvflora,63370,Rose Yel Momentum 50cm,Roses-Standard,Stem,Yellow,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Yellow Brighton Roses,6cf94d7e-0d53-4cf4-b734-d3909bda388d,0.9148403406143188,momentum rose yellow,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,33517,Rose Yel Momentum 50cm cs100,Roses-Standard,Stem,Yellow,50,1,1.45,1.45,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Yellow Brighton Roses,6cf94d7e-0d53-4cf4-b734-d3909bda388d,0.9148403406143188,momentum rose yellow,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,47260,Rose Yel Momentum 60cm,Roses-Standard,Stem,Yellow,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Yellow Brighton Roses,6cf94d7e-0d53-4cf4-b734-d3909bda388d,0.9148403406143188,momentum rose yellow,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,40531,Stock Pink/White Antique 4pk B,Stock,Bu,White,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,antique b pink stock white,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,40531,Stock Pink/White Antique 4pk B,Stock,Bu,Pink/White Bicolor,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,antique b pink stock white,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,40531,Stock Pink/White Antique 4pk B,Stock,Bu,Pink,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,antique b pink stock white,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,47596,Anemone White Ecuador,Anemone,Bu,White,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Bicolor -Blush Shade Anemone,a99f8cb1-25b5-4568-af1c-7b3dcd9c2dde,0.9919465184211731,anemone ecuador white,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
Dvflora,18013,Anemone White Panda Canada,Anemone,Bu,White,,1,,,,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Blush Marianne Panda Anemone,10f4a9a5-4b05-47b1-8c32-0ee8a250f3b9,0.983400285243988,anemone canada panda white,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
Dvflora,68448,Artemisia Dusty Miller 60cm 4p,Artemisia,Bu,Bicolor,60,1,15.99,15.99,4,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artemisia dusty miller,,,,2025-05-26,2025-06-04
Dvflora,26967,Artemisia Dusty Miller Lacey,Artemisia,Bu,Silver,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artemisia dusty lacey miller,,,,2025-05-26,2025-06-04
Dvflora,26223,Rose Lav Blue Dream 50cm DVF,Roses-Standard,Stem,Lavender,50,1,1.45,1.45,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue dream dvf lavender rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,10754,Astilbe Pink Erica,Astilbe,Bu,Pink,,1,,,,Costa Rica,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Washington Astilbe,580ab69f-dce0-42d5-8c7d-ec13b8dfd73c,0.9922134876251221,astilbe erica pink,Astilbe,09cbb165-445b-4c82-9a3b-b033cbac9f12,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,45094,Stock White Spray 60/70cm 5Pk5,Stock,Bu,White,60,60,10.99,10.99,5,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5pk5 spray stock white,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,52079,Stock Asst DVflora 8pk,Stock,Bu,Assorted,,1,11.99,11.99,8,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted dvflora stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,26131,Rose Org Free Spirit 40cm,Roses-Standard,Stem,Orange,40,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Free Spirit Roses,d24a19f4-a094-4319-8be4-e711959f72db,0.9248948097229004,free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,24348,Rose Org Free Spirit 50cm,Roses-Standard,Stem,Orange,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Free Spirit Roses,d24a19f4-a094-4319-8be4-e711959f72db,0.9248948097229004,free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52871,Rose Org Free Spirit 50cm Cs50,Roses-Standard,Stem,Orange,50,1,1.69,1.69,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Free Spirit Roses,d24a19f4-a094-4319-8be4-e711959f72db,0.9248948097229004,free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,51090,Rose Org Free Spirit 50cm DVF,Roses-Standard,Stem,Orange,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dvf free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,30985,Rose Org Free Spirit 60cm,Roses-Standard,Stem,Orange,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Free Spirit Roses,d24a19f4-a094-4319-8be4-e711959f72db,0.9248948097229004,free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,26814,Artemisia Dusty Miller Lg Leaf,Artemisia,Bu,Silver,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artemisia dusty leaf lg miller,,,,2025-05-26,2025-06-04
Dvflora,39710,Stock Asst Spray 60/70cm 5Pk5s,Stock,Bu,Assorted,60,60,10.99,10.99,5,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5pk5s assorted spray stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,40736,Rose Pk Opala 50cm,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,opala pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,43876,Rose Pk Opala 60cm cs50,Roses-Standard,Stem,Pink,60,1,1.55,1.55,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,opala pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,41301,Campanula Purple 10st,Campanula,Bu,Purple,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Campanula,4dfcae7b-b869-4e53-b242-065f9e29b4b5,0.9480336308479309,campanula purple,Campanula,1dc7ebac-ec79-439e-b916-09f304bb4ba0,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,21547,Craspedia Yellow,Craspedia,Bu,Yellow,,1,,,,Craspedia Yellow,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,craspedia yellow,,,,2025-05-26,2025-06-04
Dvflora,75125,Stock Pink-Lt Applebl 4pk,Stock,Bu,Pink Light,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,applebl lt pink stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,41302,Campanula White 10st,Campanula,Bu,White,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Campanula,dec568b5-e939-43a6-9354-368a663f6430,0.9423977136611938,campanula white,Campanula,1dc7ebac-ec79-439e-b916-09f304bb4ba0,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,41303,Campanula Pink 10st,Campanula,Bu,Pink,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Campanula,4dfcae7b-b869-4e53-b242-065f9e29b4b5,0.9661014676094055,campanula pink,Campanula,1dc7ebac-ec79-439e-b916-09f304bb4ba0,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,38093,Dianthus Amazon Red Scarlet,Dianthus,Bu,Red,,1,,,,Dianthus Amazon Red Scarlet,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Amazon Neon Cherry Dianthus,e13a744a-69d8-434e-bd58-4aa0053cff78,0.9936283826828003,amazon dianthus red scarlet,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Amazon Neon Cherry Dianthus,e13a744a-69d8-434e-bd58-4aa0053cff78,0.9979513883590698,amazon cherry dianthus,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31947,Dianthus Amazon Purple,Dianthus,Bu,Purple,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Amazon Neon Cherry Dianthus,e13a744a-69d8-434e-bd58-4aa0053cff78,0.9953246116638184,amazon dianthus purple,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31486,Dianthus Amazon Asst 6pk Calif,Dianthus,Bu,Assorted,,1,7.79,7.79,6,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Amazon Neon Cherry Dianthus,e13a744a-69d8-434e-bd58-4aa0053cff78,0.9939089417457581,amazon assorted calif dianthus,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,75125,Stock Pink-Lt Applebl 4pk,Stock,Bu,Pink,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,applebl lt pink stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink Hot,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Amazon Neon Cherry Dianthus,e13a744a-69d8-434e-bd58-4aa0053cff78,0.9979513883590698,amazon cherry dianthus,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,46798,Rose Rd Explorer 50cm,Roses-Standard,Stem,Red,50,1,1.15,1.15,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9927529096603394,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,40358,Rose Rd Explorer 50cm cs50,Roses-Standard,Stem,Red,50,1,1.05,1.05,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9927529096603394,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,46799,Rose Rd Explorer 60cm,Roses-Standard,Stem,Red,60,1,1.29,1.29,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9927529096603394,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,40363,Rose Rd Explorer 60cm cs100,Roses-Standard,Stem,Red,60,1,1.19,1.19,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9927529096603394,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,49898,Rose Rd Explorer 60cm cs50,Roses-Standard,Stem,Red,60,1,1.19,1.19,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9927529096603394,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,49899,Rose Rd Explorer 70cm cs100,Roses-Standard,Stem,Red,70,1,1.29,1.29,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9927529096603394,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,32722,Freesia Asst Canada,Freesia,Bu,Assorted,,1,9.29,9.29,5,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted canada freesia,Freesia Single,84132732-29d4-4525-bc0f-9f27fd22c94d,0.9814220666885376,2025-05-26,2025-06-04
Dvflora,75084,Kale Purple/Green 5st Peru,Kale/Brassic,Bu,Bicolor,,5,,,,Peru,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,green kale peru purple,,,,2025-05-26,2025-06-04
Dvflora,42666,Grass Oats,Grass,Bu,Green,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,grass oat,Grasses,2efd16cb-7721-4303-a454-5392bd40eac1,0.8325291872024536,2025-05-26,2025-06-04
Dvflora,G1719,Grass Flexi 70cm,Grass,Bu,Green,70,1,,,,Australia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,flexi grass,Grasses,2efd16cb-7721-4303-a454-5392bd40eac1,0.8325291872024536,2025-05-26,2025-06-04
Dvflora,27799,Grass Wheat,Grass,Bu,Brown,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,grass wheat,Grasses,2efd16cb-7721-4303-a454-5392bd40eac1,0.8325291872024536,2025-05-26,2025-06-04
Dvflora,40504,Stock Mauve Antique 4Pk S.A.,Stock,Bu,Mauve,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,a antique mauve s stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,39709,Stock Mauve Antique S.A.,Stock,Bu,Mauve,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,a antique mauve s stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
Dvflora,40536,Fever Few Dbl White Tetra 5Stm,Fever Few,Bu,White,,5,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5stm double fever few tetra white,,,,2025-05-26,2025-06-04
Dvflora,27585,Feverfew Daisy California,Fever Few,Bu,White,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,california daisy feverfew,,,,2025-05-26,2025-06-04
Dvflora,27972,Lavender English,Lavender,Bu,all,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Stock,b5bfd498-0086-4c2c-8901-6e605037465e,0.9778639674186707,english lavender,Lavender,64317c5b-3400-4e52-a1f7-dc8d62e29fcc,1.0,2025-05-26,2025-06-04
Dvflora,28596,Rice Flower White Vic. 40/50cm,Misc.Fillers,Bu,White,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,flower rice vic white,,,,2025-05-26,2025-06-04
Dvflora,31862,Sunflower Ylw FNY Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,choice fny sunflower vincent yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31868,Sunflower Ylw SEL Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,choice select sunflower vincent yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31865,Sunflower Ylw XTR Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,choice sunflower vincent xtr yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31863,Sunflower Ylw FCY Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,fancy fresh sunflower vin yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31869,Sunflower Ylw SEL Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,fresh select sunflower vin yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,31866,Sunflower Ylw XTR Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,fresh sunflower vin xtr yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,28459,Rose Crm Candlelight 40cm,Roses-Standard,Stem,Cream,40,1,1.09,1.09,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,candlelight cream rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,24355,Rose Crm Candlelight 50cm,Roses-Standard,Stem,Cream,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,candlelight cream rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,24400,Rose Crm Candlelight 50cm,Roses-Standard,Stem,Cream,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,candlelight cream rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,24240,Rose Crm Candlelight 60cm,Roses-Standard,Stem,Cream,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,candlelight cream rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
