competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,price_per_stem,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at
Dvflora,56096,Gerbera Mini Cream/Peach Pelican L,Gerbera,Stem,Cream,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Cream,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Roses-Standard,Sold As,Pink Hot,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000392&Variety=Queenberry&Color=Pink+Hot,,,,,,,2025-05-07
Dvflora,48910,Rose Hot Pink Queenberry,Roses-Standard,Stem,Pink Hot,50,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000392&Variety=Queenberry&Color=Pink+Hot,Queen Berry Roses,303d33c4-b91a-4eca-b870-eba880268e8a,0.9124887585639954,,,,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,White,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=White,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,42161,Gerbera Mini White DC,Gerbera,Stem,White,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=White,Red Gerbera Mini,f6215c9e-808b-470b-87aa-118a8842aef2,0.9392211437225342,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,37627,Gerbera Mini White LC,Gerbera,Stem,White,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=White,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9806880354881287,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Yellow,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Yellow,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,57576,Gerbera Mini Yellow DC,Gerbera,Stem,Yellow,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Yellow,Red Gerbera Mini,f6215c9e-808b-470b-87aa-118a8842aef2,0.9392211437225342,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,28051,Gerbera Mini Yellow LC,Gerbera,Stem,Yellow,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Yellow,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9806880354881287,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Roses-Garden,Sold As,Red,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000570&Variety=Tess&Color=Red,,,,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07
Dvflora,43325,Garden Rose Red Tess,Roses-Garden,Stem,Red,,12,3.99,3.99,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000570&Variety=Tess&Color=Red,Tess Garden Roses,bcee72f7-9640-4088-b125-33573d679ef8,0.9982699155807495,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Purple,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Purple,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,25695,Gerbera Mini Purple Dolcetto D,Gerbera,Stem,Purple,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Purple,Dorito Gerbera Mini,640347f3-6ec4-4e44-a35d-ea90d5dd47f6,0.932335376739502,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,58868,Gerbera Mini Purple Impact DC,Gerbera,Stem,Purple,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Purple,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,55224,Gerbera Mini Purple Navy DC,Gerbera,Stem,Purple,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Purple,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Roses-Garden,Sold As,White,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000570&Variety=Ella&Color=White,,,,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07
Dvflora,40901,Garden Rose White Leonora,Roses-Garden,Stem,White,,12,3.99,3.99,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000570&Variety=Ella&Color=White,Alabaster Garden Roses,2aa7d01b-76f2-4753-b19b-6a35b201771a,0.9614818096160889,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Red,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Red,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,43606,Gerbera Mini Red DC,Gerbera,Stem,Red,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Red,Red Gerbera Mini,f6215c9e-808b-470b-87aa-118a8842aef2,0.9392211437225342,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,43660,Gerbera Mini Red LC,Gerbera,Stem,Red,,1,1.29,1.29,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Red,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9806880354881287,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Burgundy,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Burgundy,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,58992,Gerbera Mini Burg Black Tie DC,Gerbera,Stem,Burgundy,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Burgundy,Black tie Gerbera Mini,d62510a4-6747-4c71-97bd-ba0ff80728a3,0.9100475907325745,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Assorted,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Assorted,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,55308,Gerbera Mini Assorted 50pack,Gerbera,Stem,Assorted,,1,1.39,1.39,50,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Assorted,Assorted Gerbera Mini,799591cf-3d1c-403b-ad31-3ff17156934d,0.9302101731300354,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,43584,Gerbera Mini Assorted 100pack,Gerbera,Stem,Assorted,,1,1.29,1.29,100,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Assorted,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,72302,Gerbera Mini Pink Assorted,Gerbera,Stem,Assorted,,1,1.69,1.69,50,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Assorted,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9929203391075134,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Coral,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Coral,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,68791,Gerbera Mini Coral Time Out LC,Gerbera,Stem,Coral,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Coral,Red Gerbera Mini,f6215c9e-808b-470b-87aa-118a8842aef2,0.9124840497970581,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,49798,Gerbera Mini Coral Vidal DC,Gerbera,Stem,Coral,,1,1.49,1.49,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Coral,Lauda Gerbera Mini,cc739537-2d39-430b-8825-6e20e0069f33,0.9087141752243042,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Roses-Standard,Sold As,Pink,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000392&Variety=Queenberry&Color=Pink,,,,,,,2025-05-07
Dvflora,48910,Rose Hot Pink Queenberry,Roses-Standard,Stem,Pink,50,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000392&Variety=Queenberry&Color=Pink,Queen Berry Roses,303d33c4-b91a-4eca-b870-eba880268e8a,0.9124887585639954,,,,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Pink-Hot,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink-Hot,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,68789,Gerbera Mini Pink-Hot Anna DC,Gerbera,Stem,Pink-Hot,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink-Hot,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9167652130126953,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,55398,Gerbera Mini Pink-Hot Boost DC,Gerbera,Stem,Pink-Hot,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink-Hot,Boost Gerbera Mini,d7a04a87-c9f2-4b44-8a08-1b757e1fd947,0.9311121106147766,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,58958,Gerbera Mini Pink-hot Reno LC,Gerbera,Stem,Pink-Hot,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink-Hot,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9562134146690369,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,42544,Gerbera Mini Pink-Hot Sympathy,Gerbera,Stem,Pink-Hot,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink-Hot,Sympathy Gerbera Mini,53384b45-311b-49ed-90dd-3fb2d3eeb76e,0.9643827676773071,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,62863,Gerbera Mini Pink-Ht Wonderwal L,Gerbera,Stem,Pink-Hot,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink-Hot,Purple Wonder Gerbera Mini,2c1c5462-a6d9-4adf-8ebe-e487e255fd64,0.9167429208755493,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,25695,Gerbera Mini Purple Dolcetto D,Gerbera,Stem,Pink-Hot,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink-Hot,Dorito Gerbera Mini,640347f3-6ec4-4e44-a35d-ea90d5dd47f6,0.932335376739502,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,Item ##,,Gerbera,Sold As,Pink,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,72302,Gerbera Mini Pink Assorted,Gerbera,Stem,Pink,,1,1.69,1.69,50,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9929203391075134,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,43603,Gerbera Mini Pink Bellita LC,Gerbera,Stem,Pink,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,62901,Gerbera Mini Pink Bentley DC,Gerbera,Stem,Pink,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,59972,Gerbera Mini Pink Jacky DC,Gerbera,Stem,Pink,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,68790,Gerbera Mini Pink Juna LC,Gerbera,Stem,Pink,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,Juna Gerbera Mini,087d7d33-2355-47db-aed8-a81acee22b31,0.9869013428688049,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,57378,Gerbera Mini Pink Love Me LC,Gerbera,Stem,Pink,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,Valentine Assorted Gerbera Mini,4d623abc-e790-4919-99ea-f7047100370b,0.9094345569610596,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,63313,Gerbera Mini Pink Smart DC,Gerbera,Stem,Pink,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,,,,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
Dvflora,68789,Gerbera Mini Pink-Hot Anna DC,Gerbera,Stem,Pink,,1,1.59,1.59,10,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000340&Variety=Gerbera+Mini&Color=Pink,Pink Gerbera Mini,779b4ccd-8878-4b2a-9595-387315bd8c6d,0.9167652130126953,Gerbera Large Flowered,c0a57b7b-3d0a-4688-91f4-a3eda4a26048,0.9533370733261108,2025-05-07
