competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,price_per_stem,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Flowermarketplace,2227763,Calathea Green ZEBRINA 10 BU/BX,Calathea,Bunch,Green,2030,1,7.78,7.78,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2131100,Calla Green Goddess,Calla Lily,Stems,Green,,1,4.58,4.58,Garnet Glow Calla's,dca9ddbe-eda1-4b58-b187-79b7d1201259,0.9568585753440857,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9822424054145813,2025-05-07,2025-05-08
Flowermarketplace,2131106,Calla White Magnum,Calla Lily,Stems,White,,1,4.7,4.7,Artic White Calla's,dcfa60e7-1879-4459-8cb5-4ff6b639f606,0.9596582651138306,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9822424054145813,2025-05-07,2025-05-08
Flowermarketplace,2131116,Calla White Premium,Calla Lily,Stems,White,,1,3.3,3.3,Artic White Calla's,dcfa60e7-1879-4459-8cb5-4ff6b639f606,0.9081119298934937,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9822424054145813,2025-05-07,2025-05-08
Flowermarketplace,2216971,Callas Bqt w/ Leaf White 10BU/BX,callas bqt w/ leaf,Bunch,White,90,1,31.0,31.0,Artic White Calla's,dcfa60e7-1879-4459-8cb5-4ff6b639f606,0.929653525352478,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9044482707977295,2025-05-07,2025-05-08
Flowermarketplace,327450,CARNATION ANTIGUA FANCY,Carnations,Stems,Pink,,1,0.55,0.55,Antigua Carnation,e493d98f-aed8-4d17-9e1b-06ffdf99ff37,0.9995474219322205,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2193423,Carnation Assorted Fancy/BX,Carnations,Stems,Assorted,60,250,0.76,0.003,Ocre Carnation,f0b99943-784a-4a34-964e-f170476b7644,0.9979925751686096,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2087966,CARNATION BRUT FANCY,Carnations,Stems,Pink,,1,0.52,0.52,Brut  Carnation,00277380-3ecc-45bc-875e-5fc3254c3534,0.9995797872543335,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,327338,CARNATION GREEN FANCY,Carnations,Stems,Green,,1,0.52,0.52,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,327342,CARNATION HOT PINK FANCY,Carnations,Stems,Pink,,1,0.55,0.55,Hot Pink Carnation,e3a3412a-6db4-4f05-8139-78436cf8de20,0.9994922876358032,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2255913,Carnation Hot Pink FANCY/BX,Carnations,Stems,Pink,,250,0.76,0.003,Boheme  Carnation,68495e95-392a-4e54-b46e-d79d39dbb7c8,0.9978889226913452,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2274139,Carnation Hot Pink Select.-/BX,Carnations,Stems,Pink,,300,0.98,0.0033,Boheme  Carnation,68495e95-392a-4e54-b46e-d79d39dbb7c8,0.9974722862243652,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,327308,CARNATION NOVELTY FANCY,Carnations,Stems,Assorted,,1,0.52,0.52,Novelty Assorted Carnation,662d86f9-a874-4d93-9bf0-26021fe24294,0.9982454776763916,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,327312,CARNATION ORANGE FANCY,Carnations,Stems,Orange,,1,0.52,0.52,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2197583,Carnation Orange Fancy,Carnations,Stems,Orange,,1,0.76,0.76,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,327302,CARNATION PEACH FANCY,Carnations,Stems,Peach,,1,0.52,0.52,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2274165,CARNATION PEACH NOVIA FANCY,Carnations,Stems,Peach,,1,0.6,0.6,Novia Carnation,0db2a31e-87ca-4ac6-b067-4276beebd94a,0.9994091987609863,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2269886,CARNATION PEPERMINT NAVIDAD SELECT,Carnations,Stems,Bicolor,,1,0.64,0.64,Bacarat Pink Carnation,93c5419d-9f21-4a1a-a1ab-15dc4d478242,0.9976155757904053,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2212505,Carnation Pink Fancy/BX,Carnations,Stems,Pink,60,250,1.11,0.0044,Ocre Carnation,f0b99943-784a-4a34-964e-f170476b7644,0.9979925751686096,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,327198,CARNATION PURPLE FANCY,Carnations,Stems,Purple,,1,0.55,0.55,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2197586,Carnation Red Fancy,Carnations,Stems,Red,60,1,0.76,0.76,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2263702,Carnation RED Select &#8211;/BX,Carnations,Stems,Red,,300,0.98,0.0033,"Valentine Assorted (Red, Pink, White) Carnation",2f900fd8-a318-4ce4-b4b8-3b912d3e4f52,0.980358362197876,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1900405,CARNATION VINTAGE FANCY,Carnations,Stems,Assorted,,1,0.52,0.52,Vintage Assorted Carnation,5e225730-7b8d-4714-a0b1-ff2bd9577401,0.9972286820411682,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2096090,CARNATION WHITE SELECT,Carnations,Stems,White,,1,0.64,0.64,Pink Carnation,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9992160201072693,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2274167,CARNATION YELLOW FANCY,Carnations,Stems,Yellow,,1,0.58,0.58,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2212810,Carnation Yellow Fancy,Carnations,Stems,Yellow,,1,0.76,0.76,Velvet Carnation,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.999519944190979,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857922,Carns Assorted Fancy,Carnation,Stems,Assorted,,1,0.83,0.83,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2131178,Carns Assorted Select,Carnations,Stems,Assorted,,1,0.83,0.83,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1886969,Carns Bi Color Burgundy Nobbio Burgundy Std,Carnations,Stems,Burgundy,,1,0.75,0.75,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1859363,Carns Bi Color WH/PU Kino Select,Carnations,Stems,Bicolor,,1,1.0,1.0,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1859014,Carns Florigene Moonshade Purple Select,Carnation,Stems,Purple,,1,1.38,1.38,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857941,Carns Florigene Moonstrike Purple Select,Carnation,Stems,Purple,,1,1.38,1.38,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2131309,Carns Hot Pink Bizet Fancy,Carnation,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2131321,Carns Hot Pink Bizet Select,Carnation,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2085702,Carns Hot Pink Cervantes Fancy,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2085704,Carns Hot Pink Cervantes Select,Carnations,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2085706,Carns Hot Pink Cervantes Std,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857950,Carns Hot Pink Mandalay Fancy,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2263141,Carns Hot Pink Oviedo Select,Carnation,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2072924,Carns Hot Pink Zeppelin Select,Carnation,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857961,Carns Light Pink Doncell Fancy,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857964,Carns Light Pink Doncell Select,Carnations,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857967,Carns Light Pink Doncell Std,Carnations,Stems,Pink,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2057928,Carns Light Pink Marvellous Fancy,Carnation,Stems,Peach,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2057931,Carns Light Pink Marvellous Select,Carnation,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2086682,Carns Light Pink Nahema Std,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2104634,Carns Light Pink Verona Select,Carnations,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857987,Carns M Day Pack Fancy,Carnations,Stems,Assorted,,1,0.85,0.85,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1995013,Carns M Day Pack Select,Carnation,Stems,Assorted,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2273726,Carns M-Day Pack Std,Carnation,Stems,Assorted,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2097700,Carns Minami Assorted Select,Carnations,Stems,Assorted,,10,1.05,0.105,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1857992,Carns Novelty Assorted Select,Carnation,Stems,Assorted,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2211641,Carns Novelty Assorted Std,Carnation,Stems,Assorted,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2145789,Carns Orange Caroline Fancy,Carnation,Stems,Orange,,1,0.85,0.85,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2146229,Carns Orange Caroline Select,Carnation,Stems,Orange,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2266973,Carns Orange Gobi Select,Carnation,Stems,Orange,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2143655,Carns Orange Lion King Fancy,Carnation,Stems,Orange,,1,0.85,0.85,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1858001,Carns Orange Lion King Select,Carnations,Stems,Orange,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2140438,Carns Orange Megan Fancy,Carnation,Stems,Orange,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2140440,Carns Orange Megan Select,Carnation,Stems,Orange,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1876453,Carns Orange Megan Std,"Carnation, Carnations",Stems,Orange,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9986213445663452,2025-05-07,2025-05-08
Flowermarketplace,1859236,Carns Orange Solex Select,Carnations,Stems,Orange,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2238607,Carns Orange Tangelo Select,Carnation,Stems,Orange,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2067481,Carns Peach Mambo Select,Carnation,Stems,Peach,,1,1.0,1.0,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1862826,Carns Peach Novia Select,Carnations,Stems,Peach,,1,1.0,1.0,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2135144,Carns Peach Novia Std,Carnation,Stems,Peach,,1,0.85,0.85,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1858013,Carns Pink Ilusion Fancy,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1858016,Carns Pink Ilusion Select,"Carnation, Carnations",Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9986213445663452,2025-05-07,2025-05-08
Flowermarketplace,1951169,Carns Pink Ilusion Std,Carnation,Stems,Pink,,1,0.85,0.85,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2212623,Carns Purple Damascus Select,Carnation,Stems,Purple,,1,1.08,1.08,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2228317,Carns Purple Damascus Std,Carnation,Stems,Purple,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2131413,Carns Purple Golem Select,Carnations,Stems,Purple,,1,1.0,1.0,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2131455,Carns Red Don Pedro Select,Carnations,Stems,Red,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2228799,Carns Tinted Radiant Cotton Candy Select,Carnation,Stems,Tinted,,1,1.15,1.15,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2235928,Carns Tinted Radiant Rainbow CCT 047 Select,Carnation,Stems,Tinted,,1,1.15,1.15,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2228331,Carns Vintage CM/BU Merletto Crimson Fancy,Carnation,Stems,Bicolor,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2136840,Carns Vintage /Pink Creola Fancy,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2136842,Carns Vintage /Pink Creola Select,Carnations,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2254425,Carns Vintage /Pink Turron Fancy,Carnation,Stems,Peach,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2254427,Carns Vintage /Pink Turron Select,Carnation,Stems,Peach,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1889627,Carns Vintage /Red Cover Wine Select,Carnations,Stems,Burgundy,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2135145,Carns Vintage Dusty Pink Lege Pink Fancy,Carnation,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1858059,Carns Vintage Dusty Pink Lege Pink Select,"Carnation, Carnation",Stems,"Pink, Pink",,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9986213445663452,2025-05-07,2025-05-08
Flowermarketplace,1859248,Carns Vintage Dusty PU/ HP Hypnosis Fancy,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1859375,Carns Vintage Mix Fancy,Carnation,Stems,Assorted,,1,0.85,0.85,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2131477,Carns Vintage Mix Select,Carnations,Stems,Assorted,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1901137,Carns Vintage Orange Bi Co Piet Select,Carnations,Stems,Orange,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2219944,Carns Vintage Peach Ambar Select,Carnation,Stems,Peach,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2176852,Carns Vintage Peach Honey Select,Carnation,Stems,Peach,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1858065,Carns Vintage Peach Lege Marrone Select,Carnations,Stems,Peach,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2077151,Carns Vintage Peach Lege Marrone Std,Carnation,Stems,Peach,,1,0.7,0.7,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1885258,Carns Vintage Pink Bernard Fancy,Carnations,Stems,Pink,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1885261,Carns Vintage Pink Bernard Select,Carnations,Stems,Pink,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2131494,Carns Vintage Terracota Caramel Fancy,Carnations,Stems,Brown,,1,0.78,0.78,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1859518,Carns Vintage Terracota Caramel Select,Carnations,Stems,Brown,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1858070,Carns White Moonlight Fancy,Carnation,Stems,White,,1,0.9,0.9,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1858073,Carns White Moonlight Select,Carnation,Stems,White,,1,0.95,0.95,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,1860422,Carns White Moonlight Std,Carnations,Stems,White,,1,0.8,0.8,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-07,2025-05-08
Flowermarketplace,2219750,Cat Palm Geen,cat palm,Bunch,Green,80,1,9.44,9.44,Cat Palm,34b84b6d-180b-4a33-abc5-c0aafaa2528d,0.9675178527832031,,,,2025-05-07,2025-05-08
Flowermarketplace,2175868,Cat Palm Green,cat palm,Bunch,Green,60,1,7.78,7.78,Cat Palm,34b84b6d-180b-4a33-abc5-c0aafaa2528d,1.0,,,,2025-05-07,2025-05-08
Flowermarketplace,2172357,Cat Palm Green,cat palm,Bunch,Green,70,1,8.78,8.78,Cat Palm,34b84b6d-180b-4a33-abc5-c0aafaa2528d,1.0,,,,2025-05-07,2025-05-08
Flowermarketplace,2215970,Cherry Blossom Pink Large,cherry blossom,Bunch,Pink,,1,44.33,44.33,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2215974,Cherry Blossom White Large,cherry blossom,Bunch,White,,1,44.33,44.33,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2215976,Cherry Blossom White Medium 4,cherry blossom,Bunch,White,,1,28.78,28.78,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2261258,CHILEAN MIX MIX MIX 20 BU/BX,chilean mix,Bunch,Assorted,,1,17.67,17.67,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2228390,Chocolate Lace Green 10BU/BX.,chocolate lace,Bunch,Green,6070,1,22.11,22.11,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2242825,CHRY CREMON ORANGE ROSSANO ELIZABETH,chry cremon,Stems,Orange,70,1,1.82,1.82,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2274064,CHRY DISBUD BALL ASSORTED,chry disbud ball,Stems,Assorted,70,1,1.87,1.87,Football Assorted Chrysanthemum Disbuds/ Mums,ad6ce317-0f9d-4e82-a465-8db6fe681193,0.9892655611038208,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9883681535720825,2025-05-07,2025-05-08
Flowermarketplace,2258452,CHRY DISBUD BALL HOT PINK GUSTAV POMPON,chry disbud ball,Stems,Pink,70,1,1.87,1.87,Bombon (ball) Gustav Chrysanthemum Disbuds/ Mums,f97a1c7a-2aca-4774-a4c5-13e31060f199,0.9867157340049744,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9883681535720825,2025-05-07,2025-05-08
Flowermarketplace,2271352,CHRY DISBUD BALL PINK LYCHEE,chry disbud ball,Stems,Pink,70,1,1.91,1.91,"Valentine Disbud Assorted (White, Pink, Purple) Chrysanthemum Disbuds/ Mums",1d56cc55-bc0a-4551-86bf-882c612ef7ce,0.9878401756286621,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9883681535720825,2025-05-07,2025-05-08
Flowermarketplace,2166641,CHRYS. CREMON WHITE MAGNUM,chrys. cremon,Stems,White,70,1,1.96,1.96,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2087009,CONFETTI ANNET,roses,Stems,Bicolor,50,1,2.26,2.26,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-07,2025-05-08
Flowermarketplace,2146604,CONFETTI EASTER,roses,Stems,Tinted,50,1,2.26,2.26,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-07,2025-05-08
Flowermarketplace,2210518,Coontie Green 15 BU/BX,coontie,Bunch,Green,60,1,6.56,6.56,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2270546,Copper Beech RED 10 BU/BX,copper beech,Bunch,Red,,1,22.11,22.11,,,,Copper Beech,6ef11896-c551-4772-963f-f732d5c019e2,0.993827223777771,2025-05-07,2025-05-08
Flowermarketplace,2212860,CREMON ASSORTED,Disbuds,Bunch,Assorted,,1,12.77,12.77,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9825581312179565,2025-05-07,2025-05-08
Flowermarketplace,2236632,Cremon RED MAGNA/BX,Cremon,Stems,Red,,100,2.33,0.0233,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,47,CREMON WHITE,Mums Disbud,Bunch,White,,1,9.78,9.78,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9734145402908325,2025-05-07,2025-05-08
Flowermarketplace,2081333,CREMON WHITE MAGNUM,Cremon,Bunch,White,,1,22.98,22.98,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2254579,Cremon White MUMS &#8211;/BX,Cremon,Stems,White,70,100,2.44,0.0244,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,9525,CREMON YELLOW,Mums Disbud,Bunch,Yellow,,1,9.25,9.25,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9734145402908325,2025-05-07,2025-05-08
Flowermarketplace,2148464,Curly Willow Lg Brown LARGE 10 BU/BX 8,curly willow lg,Bunch,Brown,,1,388.89,388.89,,,,,,,2025-05-07,2025-05-08
Flowermarketplace,2138219,Curly Willow Med. Brown MEDIUM 10 BU/BX 4,"Curly Willow, Curly Willow Med.",Bunch,Brown,,1,164.44,164.44,,,,Willow,98b1739e-8152-4985-9f3a-6d2b60b46aae,0.8683974742889404,2025-05-07,2025-05-08
