competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,stem_length,stems_per_unit,stem_price,created_at,eta_date
FlowerMarketplace,2161229,DRIED NIGELLA ORIENTALIS BLEACHED,Dried Flowers,Bunch,,1,18.7,2025-06-02,2025-06-10
FlowerMarketplace,2163714,DRIED OATS BLEACH,Dried Flowers,Bunch,60,25,0.51,2025-06-02,2025-06-10
FlowerMarketplace,2163708,DRIED ORCHARD GRASS BLEACH,Dried Flowers,Bunch,60,40,0.31,2025-06-02,2025-06-10
FlowerMarketplace,2163710,DRIED ORCHARD GRASS TINTED,Dried Flowers,Bunch,60,40,0.33,2025-06-02,2025-06-10
FlowerMarketplace,2163726,DRIED PAMPAS FAT NATURAL,Dried Flowers,Stems,100,10,0.22,2025-06-02,2025-06-10
FlowerMarketplace,2163728,DRIED PAMPAS FAT PINK,Dried Flowers,Stems,100,10,0.23,2025-06-02,2025-06-10
FlowerMarketplace,2163730,DRIED PAMPAS SLIM NATURAL,Dried Flowers,Stems,100,10,0.13,2025-06-02,2025-06-10
FlowerMarketplace,2163732,DRIED PAMPAS SLIM PINK,Dried Flowers,Stems,100,10,0.16,2025-06-02,2025-06-10
FlowerMarketplace,2161231,DRIED PHALARIS BLEACHED,Dried Flowers,Bunch,,1,16.36,2025-06-02,2025-06-10
FlowerMarketplace,2161381,DRIED RUSCUS ITALY BLEACHED,Dried Flowers,Bunch,80,1,18.62,2025-06-02,2025-06-10
FlowerMarketplace,2161383,DRIED RUSCUS ITALY BLEACHED ASSORTED,Dried Flowers,Bunch,80,1,18.62,2025-06-02,2025-06-10
FlowerMarketplace,2163724,DRIED SORGHUM BLEACHED,Dried Flowers,Bunch,80,5,0.76,2025-06-02,2025-06-10
FlowerMarketplace,2161233,DRIED STOPA,Dried Flowers,Bunch,,1,11.68,2025-06-02,2025-06-10
FlowerMarketplace,2161235,DRIED STRAW PALM BLEACHED,Dried Flowers,Bunch,,1,18.7,2025-06-02,2025-06-10
FlowerMarketplace,2161237,DRIED SUMMER BLEACHED BOX,Dried Flowers,Bunch,,1,93.6,2025-06-02,2025-06-10
FlowerMarketplace,2161239,DRIED VINES INGA BLEACHED,Dried Flowers,Bunch,,1,4.43,2025-06-02,2025-06-10
FlowerMarketplace,2161241,DRIED WASHINTONIAN PALM ROUND,Dried Flowers,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2160790,DUSTY MILLER,Dusty Miller,Bunch,,1,9.26,2025-06-02,2025-06-10
FlowerMarketplace,2277131,EPIDENDRUM PINK,EPIDENDRUM,Stems,55,1,24.13,2025-06-02,2025-06-10
FlowerMarketplace,2277132,EPIDENDRUM RED,EPIDENDRUM,Stems,100,1,24.18,2025-06-02,2025-06-10
FlowerMarketplace,2277133,EREMURUS CLEOPATRA,Eremurus,Stems,90,1,10.95,2025-06-02,2025-06-10
FlowerMarketplace,2277135,EREMURUS FLASH DANCE,Eremurus,Stems,100,1,10.68,2025-06-02,2025-06-10
FlowerMarketplace,2277137,EREMURUS FLASH DANCE,Eremurus,Stems,100,1,9.28,2025-06-02,2025-06-10
FlowerMarketplace,2277139,ERYNGIUM ALPINUM,Eryngium,Stems,55,1,5.83,2025-06-02,2025-06-10
FlowerMarketplace,2277141,ERYNGIUM ALPINUM,Eryngium,Stems,55,1,5.08,2025-06-02,2025-06-10
FlowerMarketplace,2277143,ERYNGIUM AQUAR QUESTAR,Eryngium,Stems,40,1,3.48,2025-06-02,2025-06-10
FlowerMarketplace,2277145,ERYNGIUM AQUAR QUESTAR,Eryngium,Stems,50,1,4.93,2025-06-02,2025-06-10
FlowerMarketplace,2277147,ERYNGIUM AQUAR QUESTAR,Eryngium,Stems,50,1,4.58,2025-06-02,2025-06-10
FlowerMarketplace,2277149,ERYNGIUM AQUAR QUESTAR,Eryngium,Stems,50,1,3.98,2025-06-02,2025-06-10
FlowerMarketplace,2161243,ERYNGIUM BLUE LAGOON,Eryngium,Bunch,60,1,12.85,2025-06-02,2025-06-10
FlowerMarketplace,2277151,ERYNGIUM BLUE STAR,Eryngium,Stems,80,1,10.08,2025-06-02,2025-06-10
FlowerMarketplace,2277153,ERYNGIUM BLUE STAR,Eryngium,Stems,80,1,8.75,2025-06-02,2025-06-10
FlowerMarketplace,2277155,ERYNGIUM MAGNETIC QSTAR,Eryngium,Stems,40,1,1.75,2025-06-02,2025-06-10
FlowerMarketplace,2277157,ERYNGIUM MAGNETIC QSTAR,Eryngium,Stems,40,1,1.53,2025-06-02,2025-06-10
FlowerMarketplace,2277159,ERYNGIUM ORION,Eryngium,Stems,40,1,1.73,2025-06-02,2025-06-10
FlowerMarketplace,2277161,ERYNGIUM ORION,Eryngium,Stems,40,1,1.5,2025-06-02,2025-06-10
FlowerMarketplace,2277163,ERYNGIUM ORION,Eryngium,Stems,60,1,5.55,2025-06-02,2025-06-10
FlowerMarketplace,2277165,ERYNGIUM SIRIUS QUESTAR,Eryngium,Stems,50,1,7.1,2025-06-02,2025-06-10
FlowerMarketplace,2277167,ERYNGIUM SUPERNOVA,Eryngium,Stems,50,1,3.0,2025-06-02,2025-06-10
FlowerMarketplace,2277169,ERYNGIUM SUPERNOVA,Eryngium,Stems,50,1,2.6,2025-06-02,2025-06-10
FlowerMarketplace,2277171,ERYNGIUM SUPERNOVA,Eryngium,Stems,60,1,4.35,2025-06-02,2025-06-10
FlowerMarketplace,2277173,ERYNGIUM SUPERNOVA,Eryngium,Stems,60,1,3.78,2025-06-02,2025-06-10
FlowerMarketplace,2162200,EUCALYPTUS Baby blue 200 Green,Greens,Bunch,,1,11.47,2025-06-02,2025-06-10
FlowerMarketplace,2162201,EUCALYPTUS Baby blue 300gr,Greens,Bunch,,1,16.85,2025-06-02,2025-06-10
FlowerMarketplace,2162202,EUCALYPTUS Cinerea 200 Green,Greens,Bunch,,1,11.94,2025-06-02,2025-06-10
FlowerMarketplace,2162203,EUCALYPTUS Cinerea 300gr,Greens,Bunch,,1,17.32,2025-06-02,2025-06-10
FlowerMarketplace,2162204,EUCALYPTUS Parvifolia 200 Green,Greens,Bunch,,1,9.6,2025-06-02,2025-06-10
FlowerMarketplace,2162205,EUCALYPTUS Parvifolia 300gr,Greens,Bunch,,1,13.47,2025-06-02,2025-06-10
FlowerMarketplace,2162206,EUCALYPTUS Populus 200 Green,Greens,Bunch,,1,10.06,2025-06-02,2025-06-10
FlowerMarketplace,2162207,EUCALYPTUS Populus 300gr,Greens,Bunch,,1,14.98,2025-06-02,2025-06-10
FlowerMarketplace,2162208,EUCALYPTUS Stuartiana 200 Green,Greens,Bunch,,1,10.77,2025-06-02,2025-06-10
FlowerMarketplace,2162209,EUCALYPTUS Stuartiana 300gr,Greens,Bunch,,1,15.91,2025-06-02,2025-06-10
FlowerMarketplace,2162210,EUCALYPTUS Stuartiana fall 200 Green,Greens,Bunch,,1,13.47,2025-06-02,2025-06-10
FlowerMarketplace,2162211,EUCALYPTUS Stuartiana fall 300gr,Greens,Bunch,,1,19.66,2025-06-02,2025-06-10
FlowerMarketplace,2263586,EXOTIC BOX,Combo Boxes,Box,,1,127.66,2025-06-02,2025-06-10
FlowerMarketplace,2193417,FLOWER ASSORTED,Combo Boxes,Bunch,,1,5.32,2025-06-02,2025-06-10
FlowerMarketplace,2170949,FLOWER BQT,Bouquets,Bunch,,10,1.04,2025-06-02,2025-06-10
FlowerMarketplace,2170950,FLOWER BQT,Bouquets,Bunch,,12,1.15,2025-06-02,2025-06-10
FlowerMarketplace,2170951,FLOWER BQT,Bouquets,Bunch,,15,1.13,2025-06-02,2025-06-10
FlowerMarketplace,2271452,FLOWER BQT,Bouquets,Bunch,,5,1.06,2025-06-02,2025-06-10
FlowerMarketplace,2271453,FLOWER BQT,Bouquets,Bunch,,7,1.06,2025-06-02,2025-06-10
FlowerMarketplace,2161257,FOOTBALL ASSORTED,Disbuds,Bunch,,1,11.7,2025-06-02,2025-06-10
FlowerMarketplace,2161259,FOOTBALL LAVENDER,Disbuds,Bunch,,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2161261,FOOTBALL PINK,Disbuds,Bunch,,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2161263,FOOTBALL WHITE,Disbuds,Bunch,,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2161265,FOOTBALL YELLOW,Disbuds,Bunch,,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2277175,FORSYTHIA SPECTABILIS,Forsythia,Stems,110,1,8.75,2025-06-02,2025-06-10
FlowerMarketplace,2277177,FORSYTHIA SPECTABILIS,Forsythia,Stems,110,1,7.6,2025-06-02,2025-06-10
FlowerMarketplace,2277179,FORSYTHIA SPECTABILIS,Forsythia,Stems,70,1,2.55,2025-06-02,2025-06-10
FlowerMarketplace,2277181,FORSYTHIA SPECTABILIS,Forsythia,Stems,70,1,2.23,2025-06-02,2025-06-10
FlowerMarketplace,2277183,FORSYTHIA SPECTABILIS,Forsythia,Stems,90,1,5.05,2025-06-02,2025-06-10
FlowerMarketplace,2277185,FREESIA DOUBLE MANDARIN 18gram,Freesia,Stems,50,1,2.45,2025-06-02,2025-06-10
FlowerMarketplace,2277187,FREESIA DOUBLE VERSAILLES 18gram,Freesia,Stems,50,1,2.55,2025-06-02,2025-06-10
FlowerMarketplace,2277189,FREESIA DOUBLE VERSAILLES 18gram,Freesia,Stems,50,1,2.23,2025-06-02,2025-06-10
FlowerMarketplace,2277191,FRITILLARIA PODS GIA,Fritillaria,Stems,60,1,12.08,2025-06-02,2025-06-10
FlowerMarketplace,2277193,FRITILLARIA PODS GIA,Fritillaria,Stems,60,1,10.5,2025-06-02,2025-06-10
FlowerMarketplace,2277195,FRITILLARIA PODS GIA,Fritillaria,Stems,70,1,17.88,2025-06-02,2025-06-10
FlowerMarketplace,2277197,FRITILLARIA PODS GIA,Fritillaria,Stems,70,1,15.55,2025-06-02,2025-06-10
FlowerMarketplace,2157720,GARDEN ROSE COQUETA,Garden Roses,Stems,40,1,1.56,2025-06-02,2025-06-10
FlowerMarketplace,2158448,GARDEN ROSE MAYRA BRIDAL PINK,Garden Rose,Stems,40,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2219838,GARDEN ROSE MAYRA HOT PINK Garden Roses,Garden Rose,Stems,,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2219808,GARDEN ROSE MAYRA PEACH,Garden Rose,Stems,,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2219810,GARDEN ROSE MAYRA RED,Garden Rose,Stems,,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2158450,GARDEN ROSE MAYRA ROSE,Garden Rose,Stems,40,1,2.81,2025-06-02,2025-06-10
FlowerMarketplace,2219806,GARDEN ROSE MAYRA WHITE,Garden Rose,Stems,,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2158456,GARDEN ROSE PIANO,Garden Rose,Stems,40,1,3.52,2025-06-02,2025-06-10
FlowerMarketplace,2158460,GARDEN ROSE PINK PIANO,Garden Rose,Stems,40,1,2.69,2025-06-02,2025-06-10
FlowerMarketplace,2158464,GARDEN ROSE QUICKSAND,Garden Rose,Stems,40,1,2.81,2025-06-02,2025-06-10
FlowerMarketplace,2210614,GARDEN ROSE VDAY ASSORTED,Garden Rose,Stems,,1,2.4,2025-06-02,2025-06-10
FlowerMarketplace,2216107,GARDEN ROSE WESTMINSTER ABBEY,Garden Rose,Stems,40,1,4.15,2025-06-02,2025-06-10
FlowerMarketplace,2158502,GARDEN ROSE WHITE OHARA,Garden Rose,Stems,40,1,2.9,2025-06-02,2025-06-10
FlowerMarketplace,2158534,GARDEN ROSES WHITE OHARA,Garden Rose,Stems,40,1,2.69,2025-06-02,2025-06-10
FlowerMarketplace,2163698,GARDEN ROSES YVES PIAGET,Garden Rose,Bunch,40,1,2.32,2025-06-02,2025-06-10
FlowerMarketplace,2158518,Garden Spray Lea Romantica,Garden Rose,Stems,40,1,2.69,2025-06-02,2025-06-10
FlowerMarketplace,2200508,GARLAND GYP BLUE 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200506,GARLAND GYP BROWN 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200515,GARLAND GYP CORAL 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200510,GARLAND GYP GREEN 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200503,GARLAND GYP HOT PINK 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200500,GARLAND GYP INDIAN SUMMER 5FT,Garland,Bunch,,1,101.33,2025-06-02,2025-06-10
FlowerMarketplace,2200502,GARLAND GYP LAVENDER 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200512,GARLAND GYP LIGHT BLUE 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200511,GARLAND GYP LIGHT GREEN 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200498,GARLAND GYP NATURAL 5FT,Garland,Bunch,,1,72.0,2025-06-02,2025-06-10
FlowerMarketplace,2200514,GARLAND GYP ORANGE 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200504,GARLAND GYP PINK 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200509,GARLAND GYP PURPLE 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200499,GARLAND GYP RAINBOW 5FT,Garland,Bunch,,1,101.33,2025-06-02,2025-06-10
FlowerMarketplace,2200505,GARLAND GYP RED 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2200501,GARLAND GYP SWEET CANDY 5FT,Garland,Bunch,,1,101.33,2025-06-02,2025-06-10
FlowerMarketplace,2200507,GARLAND GYP YELLOW 5FT,Garland,Bunch,,1,86.67,2025-06-02,2025-06-10
FlowerMarketplace,2277199,GENTIANA KAGAYAKI,Gentiana,Stems,50,1,3.1,2025-06-02,2025-06-10
FlowerMarketplace,2160792,GERBERA ASSORTED,Gerbera,Stems,,1,0.83,2025-06-02,2025-06-10
FlowerMarketplace,2160794,GERBERA HOT PINK,Gerbera,Stems,,1,1.17,2025-06-02,2025-06-10
FlowerMarketplace,2160796,GERBERA ORANGE,Gerbera,Stems,,1,1.17,2025-06-02,2025-06-10
FlowerMarketplace,2160798,GERBERA PINK,Gerbera,Stems,,1,1.17,2025-06-02,2025-06-10
FlowerMarketplace,2160800,GERBERA RED,Gerbera,Stems,,1,1.17,2025-06-02,2025-06-10
FlowerMarketplace,2160802,GERBERA WHITE,Gerbera,Stems,,1,1.17,2025-06-02,2025-06-10
FlowerMarketplace,2160804,GERBERA YELLOW,Gerbera,Stems,,1,1.17,2025-06-02,2025-06-10
FlowerMarketplace,2163754,GINGER RED MEDIUM,Tropical,Bunch,80,1,3.49,2025-06-02,2025-06-10
FlowerMarketplace,2161267,GLADIOLUS ASSORTED,Gladiolus,Bunch,,1,16.36,2025-06-02,2025-06-10
FlowerMarketplace,2277201,GLORIOSA MARIA WHITE LONG,Gloriosa,Stems,65,1,24.5,2025-06-02,2025-06-10
FlowerMarketplace,2277203,GLORIOSA MARIA WHITE SHORT,Gloriosa,Stems,20,1,4.53,2025-06-02,2025-06-10
FlowerMarketplace,2148557,GREEN DIANTHUS,Dianthus,Stems,,1,3.33,2025-06-02,2025-06-10
FlowerMarketplace,2190656,GREEN SMILAX 10 POUNDS,greens,Box,,1,112.77,2025-06-02,2025-06-10
FlowerMarketplace,2161269,GREENS ASPIDISTRA,greens,Bunch,,1,3.98,2025-06-02,2025-06-10
FlowerMarketplace,2161271,GREENS ASPIDISTRA VARIEGATED,greens,Bunch,,1,10.51,2025-06-02,2025-06-10
FlowerMarketplace,2163750,GREENS BOUQUET AMAZONAS FARM CHOICE MIX,Tropical,Bunch,50,1,7.23,2025-06-02,2025-06-10
FlowerMarketplace,2161275,GREENS EMERALD MEDIUM,greens,Bunch,,1,3.26,2025-06-02,2025-06-10
FlowerMarketplace,2161277,GREENS EUCALYPTUS BABY BLUE,greens,Bunch,,1,14.04,2025-06-02,2025-06-10
FlowerMarketplace,2161279,GREENS EUCALYPTUS SEEDED,greens,Bunch,,1,11.6,2025-06-02,2025-06-10
FlowerMarketplace,2161249,GREENS EUCALYPTUS SILVER DOLLAR,greens,Bunch,,1,13.7,2025-06-02,2025-06-10
FlowerMarketplace,2161281,GREENS GALAX LEAVES,greens,Bunch,,1,2.23,2025-06-02,2025-06-10
FlowerMarketplace,2161283,GREENS ISRAELI RUSCUS,greens,Bunch,,1,4.11,2025-06-02,2025-06-10
FlowerMarketplace,2161285,GREENS ITALIAN RUSCUS,greens,Bunch,,1,9.26,2025-06-02,2025-06-10
FlowerMarketplace,2161287,GREENS ITALIAN VARIEGATED PITTOSPORUM,greens,Bunch,,1,15.43,2025-06-02,2025-06-10
FlowerMarketplace,2161289,GREENS IVY GREEN PREMIUM,greens,Bunch,,1,14.04,2025-06-02,2025-06-10
FlowerMarketplace,2161291,GREENS JADE REGULAR,greens,Bunch,,1,3.26,2025-06-02,2025-06-10
FlowerMarketplace,2161293,GREENS LEATHER LEAF GERMAN,greens,Bunch,,1,5.36,2025-06-02,2025-06-10
FlowerMarketplace,2161295,GREENS LEATHER LEAF PREMIUM,greens,Bunch,,1,5.83,2025-06-02,2025-06-10
FlowerMarketplace,2163700,GREENS MAGNOLIA,greens,Bunch,,1,9.13,2025-06-02,2025-06-10
FlowerMarketplace,2161297,GREENS MING FERN,greens,Bunch,,1,11.6,2025-06-02,2025-06-10
FlowerMarketplace,2161973,GREENS MONSTERA SMALL LEAVES,greens,Stems,,1,1.77,2025-06-02,2025-06-10
FlowerMarketplace,2161299,GREENS MONSTERA ASSORTED LEAVES,greens,Stems,,1,2.26,2025-06-02,2025-06-10
FlowerMarketplace,2161971,GREENS MONSTERA LARGE LEAVES,greens,Stems,,1,2.23,2025-06-02,2025-06-10
FlowerMarketplace,2161969,GREENS MONSTERA MEDIUM LEAVES,greens,Stems,,1,2.0,2025-06-02,2025-06-10
FlowerMarketplace,2161301,GREENS MYRTLE,greens,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2161303,GREENS PITTOSPORUM GREEN,greens,Bunch,,1,8.19,2025-06-02,2025-06-10
FlowerMarketplace,2161305,GREENS PITTOSPORUM VARIAGATED,greens,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2161307,GREENS PLUMOSUS,greens,Bunch,,1,10.04,2025-06-02,2025-06-10
FlowerMarketplace,2161385,GREENS PODOCARPUS,greens,Bunch,,1,9.13,2025-06-02,2025-06-10
FlowerMarketplace,2163756,GREENS PODOCARPUS,Tropical,Bunch,40,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2161309,GREENS ROBELLINI PALMS,greens,Bunch,,1,6.06,2025-06-02,2025-06-10
FlowerMarketplace,2161311,GREENS SALAL,greens,Bunch,,1,12.87,2025-06-02,2025-06-10
FlowerMarketplace,2161313,GREENS SALAL TIPS,greens,Bunch,,1,6.45,2025-06-02,2025-06-10
FlowerMarketplace,2161315,GREENS SPRENGERI,greens,Bunch,,1,6.91,2025-06-02,2025-06-10
FlowerMarketplace,2161317,GREENS SWORD FERN,greens,Bunch,,1,6.45,2025-06-02,2025-06-10
FlowerMarketplace,2161319,GREENS TI LEAVES BLACK,greens,Bunch,,1,2.32,2025-06-02,2025-06-10
FlowerMarketplace,2161321,GREENS TI LEAVES GREEN,greens,Bunch,,1,2.32,2025-06-02,2025-06-10
FlowerMarketplace,2161323,GREENS TI LEAVES RED,greens,Bunch,,1,2.32,2025-06-02,2025-06-10
FlowerMarketplace,2161325,GREENS TREE FERN,greens,Bunch,,1,5.38,2025-06-02,2025-06-10
FlowerMarketplace,2162262,GREVILLEA METAL COPPER 150 Green,dried,Bunch,,1,11.94,2025-06-02,2025-06-10
FlowerMarketplace,2162260,GREVILLEA METAL GOLD 150 Green,dried,Bunch,,1,11.94,2025-06-02,2025-06-10
FlowerMarketplace,2162263,GREVILLEA METAL RED 150 Green,dried,Bunch,,1,11.94,2025-06-02,2025-06-10
FlowerMarketplace,2162261,GREVILLEA METAL SILVER 150 Green,dried,Bunch,,1,11.94,2025-06-02,2025-06-10
FlowerMarketplace,2148527,GYPSOPHILIA MILLION STAR,Gypsophila,Bunch,,1,10.89,2025-06-02,2025-06-10
FlowerMarketplace,2148526,GYPSOPHILIA XLENCE,Gypsophila,Bunch,,1,10.89,2025-06-02,2025-06-10
FlowerMarketplace,2200722,GYPSOPHILIA XLENCE CHRISTMAS,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148549,GYPSOPHILIA XLENCE COLD SKY RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148541,GYPSOPHILIA XLENCE TINTED BROWNISH,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2203425,GYPSOPHILIA XLENCE TINTED CARAMEL,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148545,GYPSOPHILIA XLENCE TINTED COFFEE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148553,GYPSOPHILIA XLENCE TINTED COLD SKY RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148540,GYPSOPHILIA XLENCE TINTED CORAL,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148535,GYPSOPHILIA XLENCE TINTED DARK BLUE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148556,GYPSOPHILIA XLENCE TINTED FASHION RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148539,GYPSOPHILIA XLENCE TINTED GREEN,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148555,GYPSOPHILIA XLENCE TINTED ILLUSION RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148550,GYPSOPHILIA XLENCE TINTED INDIAN SUMMER RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148532,GYPSOPHILIA XLENCE TINTED LAVENDER,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148534,GYPSOPHILIA XLENCE TINTED LIGHT BLUE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148544,GYPSOPHILIA XLENCE TINTED LIGHT ORANGE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2271876,GYPSOPHILIA XLENCE TINTED NEW PINK ERIKA,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148537,GYPSOPHILIA XLENCE TINTED ORANGE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148533,GYPSOPHILIA XLENCE TINTED PURPLE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148530,GYPSOPHILIA XLENCE TINTED RED,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148552,GYPSOPHILIA XLENCE TINTED SUNRISE RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148554,GYPSOPHILIA XLENCE TINTED SUNSET RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148551,GYPSOPHILIA XLENCE TINTED SWEET CANDY RAINBOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148542,GYPSOPHILIA XLENCE TINTED TOFEE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148536,GYPSOPHILIA XLENCE TINTED TURQUOISE,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2148538,GYPSOPHILIA XLENCE TINTED YELLOW,Gypsophila,Bunch,,1,12.0,2025-06-02,2025-06-10
FlowerMarketplace,2160806,HEARTS ON FIRE PROTEA BOUQUET,Protea,Bunch,,1,13.47,2025-06-02,2025-06-10
FlowerMarketplace,2277205,HELL MAMMOTH RED,HELL,Stems,35,1,2.68,2025-06-02,2025-06-10
FlowerMarketplace,2277207,HELL MAMMOTH RED,HELL,Stems,35,1,2.33,2025-06-02,2025-06-10
FlowerMarketplace,2277209,HELLEBORUS PENNY PINK,Helleborus,Stems,40,1,3.85,2025-06-02,2025-06-10
FlowerMarketplace,2277211,HELLEBORUS PENNY PINK,Helleborus,Stems,40,1,3.35,2025-06-02,2025-06-10
FlowerMarketplace,2277213,HELLEBORUS WINTERBELLS,Helleborus,Stems,50,1,8.63,2025-06-02,2025-06-10
FlowerMarketplace,2277215,HIPPEASTRUM CASA BLANCA 4bl X15st,HIPPEASTRUM,Stems,,15,0.78,2025-06-02,2025-06-10
FlowerMarketplace,2277217,HIPPEASTRUM CASA BLANCA 4bl X15st,HIPPEASTRUM,Stems,,15,0.68,2025-06-02,2025-06-10
FlowerMarketplace,2277219,HIPPEASTRUM CASA BLANCA 4bl X18st,HIPPEASTRUM,Stems,,18,0.5,2025-06-02,2025-06-10
FlowerMarketplace,2277221,HYDR M MY AKITO 18Ø,hydr,Stems,50,1,10.85,2025-06-02,2025-06-10
FlowerMarketplace,2277223,HYDR M PICASSO BL 22Ø,hydr,Stems,80,1,21.58,2025-06-02,2025-06-10
FlowerMarketplace,2277225,HYDRANGEA AMATHYST CLASSIC 21Ø,Hydrangea,Stems,65,1,19.3,2025-06-02,2025-06-10
FlowerMarketplace,2277227,HYDRANGEA AMATHYST CLASSIC 21Ø,Hydrangea,Stems,65,1,16.78,2025-06-02,2025-06-10
FlowerMarketplace,2212126,HYDRANGEA ASSORTED PREMIUM,Hydrangea,Stems,,1,2.66,2025-06-02,2025-06-10
FlowerMarketplace,2212125,HYDRANGEA ASSORTED SELECT,Hydrangea,Stems,,1,2.02,2025-06-02,2025-06-10
FlowerMarketplace,2277229,HYDRANGEA BEAU DALI 15Ø,Hydrangea,Stems,40,1,11.8,2025-06-02,2025-06-10
FlowerMarketplace,2277231,HYDRANGEA BEAU DALI 15Ø,Hydrangea,Stems,40,1,10.25,2025-06-02,2025-06-10
FlowerMarketplace,2277233,HYDRANGEA BEAU DALI 16Ø,Hydrangea,Stems,50,1,13.95,2025-06-02,2025-06-10
FlowerMarketplace,2277235,HYDRANGEA BEAU DALI 16Ø,Hydrangea,Stems,50,1,12.13,2025-06-02,2025-06-10
FlowerMarketplace,2277237,HYDRANGEA BEAU DALI 24Ø,Hydrangea,Stems,60,1,20.38,2025-06-02,2025-06-10
FlowerMarketplace,2277239,HYDRANGEA BEAU DALI 24Ø,Hydrangea,Stems,60,1,17.73,2025-06-02,2025-06-10
FlowerMarketplace,2277241,HYDRANGEA BEAU DALI 24Ø,Hydrangea,Stems,80,1,24.73,2025-06-02,2025-06-10
FlowerMarketplace,2277243,HYDRANGEA BEAU DALI 24Ø,Hydrangea,Stems,80,1,21.5,2025-06-02,2025-06-10
FlowerMarketplace,2277245,HYDRANGEA BELA BLUE 20Ø,Hydrangea,Stems,60,1,17.58,2025-06-02,2025-06-10
FlowerMarketplace,2161057,HYDRANGEA BLUE PREMIUM,Hydrangeas,Stems,,1,2.66,2025-06-02,2025-06-10
