competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,product_url,image_url,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,486140,Rose Coral Reef Coral,Rose,900,Coral,40,100,126.0,1.26,0.47,0.51,37.5,7,,Ecuador,https://www.mayesh.com/rose-coral-reef-coral-40-cm,https://www.mayesh.com/backend/files/flowers/rose-coral-reef-coral.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.520238,2025-05-20
Mayesh,486141,Rose Coral Reef Coral,Rose,900,Coral,50,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-coral-reef-coral-50-cm,https://www.mayesh.com/backend/files/flowers/rose-coral-reef-coral.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.562532,2025-05-20
Mayesh,486142,Rose Coral Reef Coral,Rose,900,Coral,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-coral-reef-coral-60-cm,https://www.mayesh.com/backend/files/flowers/rose-coral-reef-coral.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.604774,2025-05-20
Mayesh,486160,Rose Cotton Candy Pink,Rose,900,Pink,40,100,134.0,1.34,0.52,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-cotton-candy-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-cotton-candy-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.647745,2025-05-20
Mayesh,14874073,Rose Country Aquarell Pink/Peach,Rose,900,Pink/Peach,40,100,181.0,1.81,0.87,0.42,37.5,,Hoja Verde,Ecuador,https://www.mayesh.com/rose-country-aquarell-pinkpeach-40-cm,https://www.mayesh.com/backend/files/flowers/rose_country_aquarell_pink_peach_1.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.695221,2025-05-20
Mayesh,1819182,Rose Country Blues Lavender,Rose,900,Lavender,,100,153.0,1.53,0.64,0.51,37.5,6,,Ecuador,https://www.mayesh.com/rose-country-blues-lavender,https://www.mayesh.com/backend/files/flowers/rose-country-blues-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.738181,2025-05-20
Mayesh,2113281,Rose Country Blues Lavender,Rose,900,Lavender,50,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-country-blues-lavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose-country-blues-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.780885,2025-05-20
Mayesh,8699070,Rose Country Candy Light Pink,Rose,900,Light Pink,40,100,153.0,1.53,0.64,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-country-candy-light-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose_countrycandy.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.824699,2025-05-20
Mayesh,8699072,Rose Country Candy Light Pink,Rose,900,Light Pink,50,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-country-candy-light-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose_countrycandy.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.868338,2025-05-20
Mayesh,8699073,Rose Country Candy Light Pink,Rose,900,Light Pink,60,100,190.0,1.9,0.87,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-country-candy-light-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose_countrycandy.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.912013,2025-05-20
Mayesh,1008696,Rose Country Home Peach,Rose,900,Peach,40,100,134.0,1.34,0.52,0.51,37.5,19,,Ecuador,https://www.mayesh.com/rose-country-home-peach-40-cm,https://www.mayesh.com/backend/files/flowers/rose-country-home-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.954707,2025-05-20
Mayesh,1008697,Rose Country Home Peach,Rose,900,Peach,50,100,143.0,1.43,0.58,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-country-home-peach-50-cm,https://www.mayesh.com/backend/files/flowers/rose-country-home-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:42.997849,2025-05-20
Mayesh,1496687,Rose Country Sun Yellow,Rose,900,Yellow,50,100,172.0,1.72,0.76,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-country-sun-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-country-sun-yellow.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.040864,2025-05-20
Mayesh,485556,Rose Cream,Rose,900,Cream,40,50,61.0,1.22,0.45,0.5,37.5,20,Equatoroses,Ecuador,https://www.mayesh.com/rose-cream-40-cm,https://www.mayesh.com/backend/files/flowers/rose-cream.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.082807,2025-05-20
Mayesh,485557,Rose Cream,Rose,900,Cream,50,50,68.5,1.37,0.54,0.5,37.5,20,Equatoroses,Ecuador,https://www.mayesh.com/rose-cream-50-cm,https://www.mayesh.com/backend/files/flowers/rose-cream.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.124722,2025-05-20
Mayesh,485558,Rose Cream,Rose,900,Cream,60,50,74.0,1.48,0.61,0.5,37.5,20,Equatoroses,Ecuador,https://www.mayesh.com/rose-cream-60-cm,https://www.mayesh.com/backend/files/flowers/rose-cream.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.166949,2025-05-20
Mayesh,486180,Rose Creme De La Creme Light Yellow,Rose,900,Light Yellow,40,100,134.0,1.34,0.52,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-creme-de-la-creme-light-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-creme-de-la-creme-light-yellow.jpg,Creme de la Creme Roses cream,d61e9ba0-f0fb-4e89-9430-0700984ce20c,0.9049894213676453,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.210243,2025-05-20
Mayesh,486181,Rose Creme De La Creme Light Yellow,Rose,900,Light Yellow,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-creme-de-la-creme-light-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-creme-de-la-creme-light-yellow.jpg,Creme de la Creme Roses cream,d61e9ba0-f0fb-4e89-9430-0700984ce20c,0.9049894213676453,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.253488,2025-05-20
Mayesh,8699100,Rose Cute Enigma Beige/Blush/Sand,Rose,900,Beige/Blush/Sand,40,100,134.0,1.34,0.52,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-cute-enigma-beigeblushsand-40-cm,https://www.mayesh.com/backend/files/flowers/rose_cute_enigma.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.300898,2025-05-20
Mayesh,8699102,Rose Cute Enigma Beige/Blush/Sand,Rose,900,Beige/Blush/Sand,50,100,143.0,1.43,0.58,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-cute-enigma-beigeblushsand-50-cm,https://www.mayesh.com/backend/files/flowers/rose_cute_enigma.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.348593,2025-05-20
Mayesh,8699104,Rose Cute Enigma Beige/Blush/Sand,Rose,900,Beige/Blush/Sand,60,100,163.0,1.63,0.7,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-cute-enigma-beigeblushsand-60-cm,https://www.mayesh.com/backend/files/flowers/rose_cute_enigma.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.397043,2025-05-20
Mayesh,8699108,Rose Dallas Red,Rose,900,Red,40,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dallas-red-40-cm,https://www.mayesh.com/backend/files/flowers/rose_dallas.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.440544,2025-05-20
Mayesh,8699109,Rose Dallas Red,Rose,900,Red,50,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dallas-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose_dallas.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.484002,2025-05-20
Mayesh,8699110,Rose Dallas Red,Rose,900,Red,60,100,180.0,1.8,0.81,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dallas-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose_dallas.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.526586,2025-05-20
Mayesh,486215,Rose Deep Purple Lavender,Rose,900,Lavender,40,100,119.0,1.19,0.43,0.51,37.5,19,,Ecuador,https://www.mayesh.com/rose-deep-purple-lavender-40-cm,https://www.mayesh.com/backend/files/flowers/rose-deep-purple-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.569017,2025-05-20
Mayesh,486216,Rose Deep Purple Lavender,Rose,900,Lavender,50,100,131.0,1.31,0.5,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-deep-purple-lavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose-deep-purple-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.611277,2025-05-20
Mayesh,486217,Rose Deep Purple Lavender,Rose,900,Lavender,60,100,137.0,1.37,0.54,0.51,37.5,19,,Ecuador,https://www.mayesh.com/rose-deep-purple-lavender-60-cm,https://www.mayesh.com/backend/files/flowers/rose-deep-purple-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.653618,2025-05-20
Mayesh,8699115,Rose Dragon Tale Orange,Rose,900,Orange,40,100,126.0,1.26,0.47,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dragon-tale-orange-40-cm,https://www.mayesh.com/backend/files/flowers/rose_dragon_tale.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.696359,2025-05-20
Mayesh,8699116,Rose Dragon Tale Orange,Rose,900,Orange,50,100,137.0,1.37,0.54,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dragon-tale-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose_dragon_tale.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.739127,2025-05-20
Mayesh,8699117,Rose Dragon Tale Orange,Rose,900,Orange,60,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dragon-tale-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose_dragon_tale.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.781811,2025-05-20
Mayesh,8699121,Rose Dragonfly Orange,Rose,900,Orange,40,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dragonfly-orange-40-cm,https://www.mayesh.com/backend/files/flowers/rose_dragonfly.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.824395,2025-05-20
Mayesh,8699122,Rose Dragonfly Orange,Rose,900,Orange,50,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dragonfly-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose_dragonfly.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.866896,2025-05-20
Mayesh,8699123,Rose Dragonfly Orange,Rose,900,Orange,60,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-dragonfly-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose_dragonfly.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.909901,2025-05-20
Mayesh,1079342,Rose Dyed Blue,Rose,900,Blue,50,100,209.0,2.09,0.99,0.51,37.5,14,,Ecuador,https://www.mayesh.com/rose-dyed-blue-50-cm,https://www.mayesh.com/backend/files/flowers/rose-dyed-blue.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.952168,2025-05-20
Mayesh,1079343,Rose Dyed Blue,Rose,900,Blue,60,100,228.0,2.28,1.11,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-dyed-blue-60-cm,https://www.mayesh.com/backend/files/flowers/rose-dyed-blue.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:43.994711,2025-05-20
Mayesh,1008794,Rose Dynamic Light Peach,Rose,900,Light Peach,40,100,126.0,1.26,0.47,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-dynamic-light-peach-40-cm,https://www.mayesh.com/backend/files/flowers/rose-dynamic-light-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.037403,2025-05-20
Mayesh,1008795,Rose Dynamic Light Peach,Rose,900,Light Peach,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-dynamic-light-peach-50-cm,https://www.mayesh.com/backend/files/flowers/rose-dynamic-light-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.080284,2025-05-20
Mayesh,1008796,Rose Dynamic Light Peach,Rose,900,Light Peach,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-dynamic-light-peach-60-cm,https://www.mayesh.com/backend/files/flowers/rose-dynamic-light-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.123033,2025-05-20
Mayesh,486270,Rose Early Grey Silver,Rose,900,Silver,40,100,126.0,1.26,0.47,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-early-grey-silver-40-cm,https://www.mayesh.com/backend/files/flowers/rose-early-grey-silver.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.166920,2025-05-20
Mayesh,486271,Rose Early Grey Silver,Rose,900,Silver,50,100,143.0,1.43,0.58,0.51,37.5,14,,Ecuador,https://www.mayesh.com/rose-early-grey-silver-50-cm,https://www.mayesh.com/backend/files/flowers/rose-early-grey-silver.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.210513,2025-05-20
Mayesh,8699126,Rose Easy Fashion Yellow,Rose,900,Yellow,40,100,134.0,1.34,0.52,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-easy-fashion-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose_easyfashion.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.253141,2025-05-20
Mayesh,8699128,Rose Easy Fashion Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-easy-fashion-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose_easyfashion.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.295815,2025-05-20
Mayesh,8699129,Rose Easy Fashion Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-easy-fashion-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose_easyfashion.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.338499,2025-05-20
Mayesh,486310,Rose Encanto Orange/Yellow,Rose,900,Orange/Yellow,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-encanto-orange-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-encanto-orange-yellow.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.385592,2025-05-20
Mayesh,4265279,Rose Enchantment Hot Pink,Rose,900,Hot Pink,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-enchantment-hot-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-enchantment-hot-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.430691,2025-05-20
Mayesh,4265326,Rose Enchantment Hot Pink,Rose,900,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-enchantment-hot-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-enchantment-hot-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.476312,2025-05-20
Mayesh,4265373,Rose Enchantment Hot Pink,Rose,900,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-enchantment-hot-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-enchantment-hot-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.522390,2025-05-20
Mayesh,486325,Rose Escimo White,Rose,900,White,40,125,135.0,1.08,0.42,0.4,37.5,6,,Ecuador,https://www.mayesh.com/rose-escimo-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose-escimo-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.567668,2025-05-20
Mayesh,486326,Rose Escimo White,Rose,900,White,50,100,143.0,1.43,0.58,0.51,37.5,19,,Ecuador,https://www.mayesh.com/rose-escimo-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-escimo-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.611823,2025-05-20
Mayesh,486327,Rose Escimo White,Rose,900,White,60,100,143.0,1.43,0.58,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-escimo-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose-escimo-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.656662,2025-05-20
Mayesh,486330,Rose Esperance Pink/White,Rose,900,Pink/White,40,100,123.0,1.23,0.45,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-esperance-pink-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose-esperanza-pink-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.704746,2025-05-20
Mayesh,486331,Rose Esperance Pink/White,Rose,900,Pink/White,50,100,134.0,1.34,0.52,0.51,37.5,29,,Ecuador,https://www.mayesh.com/rose-esperance-pink-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-esperanza-pink-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.752556,2025-05-20
Mayesh,486332,Rose Esperance Pink/White,Rose,900,Pink/White,60,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-esperance-pink-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose-esperanza-pink-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.800257,2025-05-20
Mayesh,486366,Rose Explorer Red,Rose,900,Red,50,100,153.0,1.53,0.64,0.51,37.5,7,,Ecuador,https://www.mayesh.com/rose-explorer-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose-explorer-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.843060,2025-05-20
Mayesh,486367,Rose Explorer Red,Rose,900,Red,60,100,172.0,1.72,0.76,0.51,37.5,19,,Ecuador,https://www.mayesh.com/rose-explorer-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-explorer-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.886082,2025-05-20
Mayesh,486368,Rose Explorer Red,Rose,900,Red,70,100,190.0,1.9,0.87,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-explorer-red-70-cm,https://www.mayesh.com/backend/files/flowers/rose-explorer-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.929013,2025-05-20
Mayesh,486369,Rose Explorer Red,Rose,900,Red,80,100,190.0,1.9,0.87,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-explorer-red-80-cm,https://www.mayesh.com/backend/files/flowers/rose-explorer-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:44.972148,2025-05-20
Mayesh,486375,Rose Faith Mauve,Rose,900,Mauve,40,100,123.0,1.23,0.45,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-faith-mauve-40-cm,https://www.mayesh.com/backend/files/flowers/rose-faith-mauve.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.016483,2025-05-20
Mayesh,486376,Rose Faith Mauve,Rose,900,Mauve,50,100,134.0,1.34,0.52,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-faith-mauve-50-cm,https://www.mayesh.com/backend/files/flowers/rose-faith-mauve.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.060693,2025-05-20
Mayesh,486377,Rose Faith Mauve,Rose,900,Mauve,60,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-faith-mauve-60-cm,https://www.mayesh.com/backend/files/flowers/rose-faith-mauve.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.104854,2025-05-20
Mayesh,4084055,Rose Fascination Peach,Rose,900,Peach,50,100,153.0,1.53,0.64,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-fascination-peach-50-cm,https://www.mayesh.com/backend/files/flowers/rose-fascination-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.148055,2025-05-20
Mayesh,4084056,Rose Fascination Peach,Rose,900,Peach,60,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-fascination-peach-60-cm,https://www.mayesh.com/backend/files/flowers/rose-fascination-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.191229,2025-05-20
Mayesh,8699139,Rose Felicity Peach,Rose,900,Peach,40,100,126.0,1.26,0.47,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-felicity-peach-40-cm,https://www.mayesh.com/backend/files/flowers/rose_felicity.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.234169,2025-05-20
Mayesh,8699140,Rose Felicity Peach,Rose,900,Peach,50,100,143.0,1.43,0.58,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-felicity-peach-50-cm,https://www.mayesh.com/backend/files/flowers/rose_felicity.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.276760,2025-05-20
Mayesh,8699141,Rose Felicity Peach,Rose,900,Peach,60,100,163.0,1.63,0.7,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-felicity-peach-60-cm,https://www.mayesh.com/backend/files/flowers/rose_felicity.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.319460,2025-05-20
Mayesh,542869,Rose Fidji Orange/Peach,Rose,900,Orange/Peach,40,100,131.0,1.31,0.5,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-fidji-orange-peach-40-cm,https://www.mayesh.com/backend/files/flowers/rose-fidji-orange-peach.jpg,Fidji Roses peach,61b732dd-9dd7-4bae-ba44-ad8c97750442,0.9287822842597961,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.367132,2025-05-20
Mayesh,1016455,Rose Finally Dark Red,Rose,900,Dark Red,50,100,153.0,1.53,0.64,0.51,37.5,14,,Ecuador,https://www.mayesh.com/rose-finally-dark-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose-finally-dark-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.414428,2025-05-20
Mayesh,1016456,Rose Finally Dark Red,Rose,900,Dark Red,60,100,172.0,1.72,0.76,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-finally-dark-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-finally-dark-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.459929,2025-05-20
Mayesh,4265364,Rose Fortune Red,Rose,900,Red,50,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-fortune-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose-fortune-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.503607,2025-05-20
Mayesh,4265411,Rose Fortune Red,Rose,900,Red,60,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-fortune-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-fortune-red.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:45:45.546822,2025-05-20
