competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,state,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,cleaned_name_used,product_group_key,created_at,eta_date
Mayesh,487383,Rose Rainbow Variegated,Rose,900,Kentucky,Variegated,40,100,190.0,1.9,0.87,0.51,37.5,10,,Ecuador,,Rose Rainbow Variegated,900,2025-06-02,2025-06-10
Mayesh,487384,Rose Rainbow Variegated,Rose,900,Kentucky,Variegated,50,100,209.0,2.09,0.99,0.51,37.5,10,,Ecuador,,Rose Rainbow Variegated,900,2025-06-02,2025-06-10
Mayesh,487385,Rose Rainbow Variegated,Rose,900,Kentucky,Variegated,60,100,228.0,2.28,1.11,0.51,37.5,10,,Ecuador,,Rose Rainbow Variegated,900,2025-06-02,2025-06-10
Mayesh,8699498,Rose Razzmatazz Brown,Rose,900,Kentucky,Brown,40,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,Rose Razzmatazz Brown,900,2025-06-02,2025-06-10
Mayesh,8699500,Rose Razzmatazz Brown,Rose,900,Kentucky,Brown,50,100,209.0,2.09,0.99,0.51,37.5,1,,Ecuador,,Rose Razzmatazz Brown,900,2025-06-02,2025-06-10
Mayesh,8699512,Rose Razzmatazz Brown,Rose,900,Kentucky,Brown,60,100,228.0,2.28,1.11,0.51,37.5,1,,Ecuador,,Rose Razzmatazz Brown,900,2025-06-02,2025-06-10
Mayesh,485615,Rose Red,Rose,900,Kentucky,Red,40,125,128.75,1.03,0.39,0.4,37.5,30,,Ecuador,,Rose Red,900,2025-06-02,2025-06-10
Mayesh,485616,Rose Red,Rose,900,Kentucky,Red,50,50,68.5,1.37,0.54,0.5,37.5,29,Equatoroses,Ecuador,,Rose Red,900,2025-06-02,2025-06-10
Mayesh,485617,Rose Red,Rose,900,Kentucky,Red,60,100,143.0,1.43,0.58,0.51,37.5,26,,Ecuador,,Rose Red,900,2025-06-02,2025-06-10
Mayesh,1829813,Rose Red Panther Burgundy/Red,Rose,900,Kentucky,Burgundy/Red,50,100,153.0,1.53,0.64,0.51,37.5,3,,Ecuador,,Rose Red Panther Burgundy/Red,900,2025-06-02,2025-06-10
Mayesh,1829814,Rose Red Panther Burgundy/Red,Rose,900,Kentucky,Burgundy/Red,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,Rose Red Panther Burgundy/Red,900,2025-06-02,2025-06-10
Mayesh,487423,Rose Red Paris Dark Red,Rose,900,Kentucky,Dark Red,40,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,Rose Red Paris Dark Red,900,2025-06-02,2025-06-10
Mayesh,487424,Rose Red Paris Dark Red,Rose,900,Kentucky,Dark Red,50,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,Rose Red Paris Dark Red,900,2025-06-02,2025-06-10
Mayesh,487425,Rose Red Paris Dark Red,Rose,900,Kentucky,Dark Red,60,100,180.0,1.8,0.81,0.51,37.5,2,,Ecuador,,Rose Red Paris Dark Red,900,2025-06-02,2025-06-10
Mayesh,8699529,Rose Redvolution Red,Rose,900,Kentucky,Red,40,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,Rose Redvolution Red,900,2025-06-02,2025-06-10
Mayesh,8699541,Rose Redvolution Red,Rose,900,Kentucky,Red,50,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Redvolution Red,900,2025-06-02,2025-06-10
Mayesh,8699562,Rose Redvolution Red,Rose,900,Kentucky,Red,60,100,180.0,1.8,0.81,0.51,37.5,5,,Ecuador,,Rose Redvolution Red,900,2025-06-02,2025-06-10
Mayesh,7431797,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,Rose,900,Kentucky,Pale Pink,50,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,900,2025-06-02,2025-06-10
Mayesh,7431798,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,Rose,900,Kentucky,Pale Pink,60,100,172.0,1.72,0.76,0.51,37.5,3,,Ecuador,,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,900,2025-06-02,2025-06-10
Mayesh,7431799,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,Rose,900,Kentucky,Pale Pink,70,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,900,2025-06-02,2025-06-10
Mayesh,4265217,Rose Romina Antique Pink,Rose,900,Kentucky,Antique Pink,40,100,126.0,1.26,0.47,0.51,37.5,6,,Ecuador,,Rose Romina Antique Pink,900,2025-06-02,2025-06-10
Mayesh,4265233,Rose Romina Antique Pink,Rose,900,Kentucky,Antique Pink,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Romina Antique Pink,900,2025-06-02,2025-06-10
Mayesh,487459,Rose Rosita Vendela Pink,Rose,900,Kentucky,Pink,50,100,143.0,1.43,0.58,0.51,37.5,7,,Ecuador,,Rose Rosita Vendela Pink,900,2025-06-02,2025-06-10
Mayesh,487460,Rose Rosita Vendela Pink,Rose,900,Kentucky,Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Rosita Vendela Pink,900,2025-06-02,2025-06-10
Mayesh,672562,Rose Saga Light Pink,Rose,900,Kentucky,Light Pink,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,Rose Saga Light Pink,900,2025-06-02,2025-06-10
Mayesh,487488,Rose Sahara Beige,Rose,900,Kentucky,Beige,40,125,158.75,1.27,0.54,0.4,37.5,5,,Ecuador,,Rose Sahara Beige,900,2025-06-02,2025-06-10
Mayesh,487489,Rose Sahara Beige,Rose,900,Kentucky,Beige,50,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,Rose Sahara Beige,900,2025-06-02,2025-06-10
Mayesh,1485163,Rose Sahara Sensation Peach,Rose,900,Kentucky,Peach,40,48,133.44,2.78,1.19,0.87,37.5,9,Alexandra Farms,Colombia,,Rose Sahara Sensation Peach,900,2025-06-02,2025-06-10
Mayesh,4450431,Rose Sandcastle Beige,Rose,900,Kentucky,Beige,40,100,134.0,1.34,0.52,0.51,37.5,4,,Ecuador,,Rose Sandcastle Beige,900,2025-06-02,2025-06-10
Mayesh,4450432,Rose Sandcastle Beige,Rose,900,Kentucky,Beige,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,Rose Sandcastle Beige,900,2025-06-02,2025-06-10
Mayesh,4450433,Rose Sandcastle Beige,Rose,900,Kentucky,Beige,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,Rose Sandcastle Beige,900,2025-06-02,2025-06-10
Mayesh,5361325,Rose Sandstorm Peach/Cream,Rose,900,Kentucky,Peach/Cream,50,100,153.0,1.53,0.64,0.51,37.5,0,,Ecuador,,Rose Sandstorm Peach/Cream,900,2025-06-02,2025-06-10
Mayesh,5361326,Rose Sandstorm Peach/Cream,Rose,900,Kentucky,Peach/Cream,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,Rose Sandstorm Peach/Cream,900,2025-06-02,2025-06-10
Mayesh,1090749,Rose Sandy Light Pink/Cream,Rose,900,Kentucky,Light Pink/Cream,40,100,131.0,1.31,0.5,0.51,37.5,8,Rose Success,Ecuador,,Rose Sandy Light Pink/Cream,900,2025-06-02,2025-06-10
Mayesh,487529,Rose Santana Dark Orange,Rose,900,Kentucky,Dark Orange,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Santana Dark Orange,900,2025-06-02,2025-06-10
Mayesh,487530,Rose Santana Dark Orange,Rose,900,Kentucky,Dark Orange,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Santana Dark Orange,900,2025-06-02,2025-06-10
Mayesh,487534,Rose Senorita Light Pink,Rose,900,Kentucky,Light Pink,50,100,137.0,1.37,0.54,0.51,37.5,10,,Ecuador,,Rose Senorita Light Pink,900,2025-06-02,2025-06-10
Mayesh,487535,Rose Senorita Light Pink,Rose,900,Kentucky,Light Pink,60,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,Rose Senorita Light Pink,900,2025-06-02,2025-06-10
Mayesh,4220150,Rose Sensei Beige,Rose,900,Kentucky,Beige,,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,Rose Sensei Beige,900,2025-06-02,2025-06-10
Mayesh,14632049,Rose Senti Intensity Dark Red,Rose,900,Kentucky,Dark Red,70,100,172.0,1.72,0.76,0.51,37.5,2,Flores Verde,Ecuador,,Rose Senti Intensity Dark Red,900,2025-06-02,2025-06-10
Mayesh,567669,Rose Shimmer Peach,Rose,900,Kentucky,Peach,40,100,134.0,1.34,0.52,0.51,37.5,3,,Ecuador,,Rose Shimmer Peach,900,2025-06-02,2025-06-10
Mayesh,567670,Rose Shimmer Peach,Rose,900,Kentucky,Peach,50,100,153.0,1.53,0.64,0.51,37.5,7,,Ecuador,,Rose Shimmer Peach,900,2025-06-02,2025-06-10
Mayesh,567671,Rose Shimmer Peach,Rose,900,Kentucky,Peach,60,100,172.0,1.72,0.76,0.51,37.5,19,,Ecuador,,Rose Shimmer Peach,900,2025-06-02,2025-06-10
Mayesh,567672,Rose Shimmer Peach,Rose,900,Kentucky,Peach,70,100,180.0,1.8,0.81,0.51,37.5,20,,Ecuador,,Rose Shimmer Peach,900,2025-06-02,2025-06-10
Mayesh,11560846,Rose Shocking Blue Lavender,Rose,900,Kentucky,Lavender,40,125,146.25,1.17,0.48,0.4,37.5,5,Rose Success,Ecuador,,Rose Shocking Blue Lavender,900,2025-06-02,2025-06-10
Mayesh,11560847,Rose Shocking Blue Lavender,Rose,900,Kentucky,Lavender,50,100,148.0,1.48,0.61,0.51,37.5,4,,Ecuador,,Rose Shocking Blue Lavender,900,2025-06-02,2025-06-10
Mayesh,11560857,Rose Shocking Blue Lavender,Rose,900,Kentucky,Lavender,60,100,166.0,1.66,0.72,0.51,37.5,4,,Ecuador,,Rose Shocking Blue Lavender,900,2025-06-02,2025-06-10
Mayesh,3653592,Rose Silantoi Golden Orange,Rose,900,Kentucky,Golden Orange,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Silantoi Golden Orange,900,2025-06-02,2025-06-10
Mayesh,3653593,Rose Silantoi Golden Orange,Rose,900,Kentucky,Golden Orange,60,100,163.0,1.63,0.7,0.51,37.5,9,,Ecuador,,Rose Silantoi Golden Orange,900,2025-06-02,2025-06-10
Mayesh,6407985,Rose Silver Sand Grey,Rose,900,Kentucky,Grey,60,100,190.0,1.9,0.87,0.51,37.5,1,Inversiones Ponte Tresa,Ecuador,,Rose Silver Sand Grey,900,2025-06-02,2025-06-10
Mayesh,1313593,Rose Silvery Light Lavender,Rose,900,Kentucky,Lavender,50,100,134.0,1.34,0.52,0.51,37.5,10,Rose Success,Ecuador,,Rose Silvery Light Lavender,900,2025-06-02,2025-06-10
Mayesh,1313594,Rose Silvery Light Lavender,Rose,900,Kentucky,Lavender,60,100,143.0,1.43,0.58,0.51,37.5,3,Rose Success,Ecuador,,Rose Silvery Light Lavender,900,2025-06-02,2025-06-10
Mayesh,8700160,Rose Snowballet White,Rose,900,Kentucky,White,50,100,153.0,1.53,0.64,0.51,37.5,3,,Ecuador,,Rose Snowballet White,900,2025-06-02,2025-06-10
Mayesh,8700161,Rose Snowballet White,Rose,900,Kentucky,White,60,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,,Rose Snowballet White,900,2025-06-02,2025-06-10
Mayesh,487589,Rose Snowy Jewel White,Rose,900,Kentucky,White,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Snowy Jewel White,900,2025-06-02,2025-06-10
Mayesh,487590,Rose Snowy Jewel White,Rose,900,Kentucky,White,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Snowy Jewel White,900,2025-06-02,2025-06-10
Mayesh,487619,Rose Sophia Blush,Rose,900,Kentucky,Blush,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,Rose Sophia Blush,900,2025-06-02,2025-06-10
Mayesh,487620,Rose Sophia Blush,Rose,900,Kentucky,Blush,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Sophia Blush,900,2025-06-02,2025-06-10
Mayesh,487621,Rose Sophia Blush,Rose,900,Kentucky,Blush,70,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,,Rose Sophia Blush,900,2025-06-02,2025-06-10
Mayesh,487624,Rose Soulmate Mauve,Rose,900,Kentucky,Mauve,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Soulmate Mauve,900,2025-06-02,2025-06-10
Mayesh,487625,Rose Soulmate Mauve,Rose,900,Kentucky,Mauve,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Soulmate Mauve,900,2025-06-02,2025-06-10
Mayesh,4265236,Rose Star Platinum Lavender,Rose,900,Kentucky,Lavender,50,100,143.0,1.43,0.58,0.51,37.5,3,Rose Success,Ecuador,,Rose Star Platinum Lavender,900,2025-06-02,2025-06-10
Mayesh,4265252,Rose Star Platinum Lavender,Rose,900,Kentucky,Lavender,60,100,163.0,1.63,0.7,0.51,37.5,2,Rose Success,Ecuador,,Rose Star Platinum Lavender,900,2025-06-02,2025-06-10
Mayesh,12323396,Rose Starbright Yellow/Red,Rose,900,Kentucky,Yellow/Red,50,100,143.0,1.43,0.58,0.51,37.5,5,Fiorentina,Ecuador,,Rose Starbright Yellow/Red,900,2025-06-02,2025-06-10
Mayesh,12323397,Rose Starbright Yellow/Red,Rose,900,Kentucky,Yellow/Red,60,100,163.0,1.63,0.7,0.51,37.5,5,Fiorentina,Ecuador,,Rose Starbright Yellow/Red,900,2025-06-02,2025-06-10
Mayesh,518981,Rose Stardust Yellow,Rose,900,Kentucky,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Stardust Yellow,900,2025-06-02,2025-06-10
Mayesh,508806,Rose Stardust Yellow,Rose,900,Kentucky,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Stardust Yellow,900,2025-06-02,2025-06-10
Mayesh,4265344,Rose Starwalker Yellow,Rose,900,Kentucky,Yellow,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,Rose Starwalker Yellow,900,2025-06-02,2025-06-10
Mayesh,4265391,Rose Starwalker Yellow,Rose,900,Kentucky,Yellow,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,Rose Starwalker Yellow,900,2025-06-02,2025-06-10
Mayesh,627574,Rose Stiletto Hot Pink,Rose,900,Kentucky,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,7,,Ecuador,,Rose Stiletto Hot Pink,900,2025-06-02,2025-06-10
Mayesh,627577,Rose Stiletto Hot Pink,Rose,900,Kentucky,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Stiletto Hot Pink,900,2025-06-02,2025-06-10
Mayesh,627578,Rose Stiletto Hot Pink,Rose,900,Kentucky,Hot Pink,70,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,Rose Stiletto Hot Pink,900,2025-06-02,2025-06-10
Mayesh,8700264,Rose Sunny Days Yellow,Rose,900,Kentucky,Yellow,40,100,126.0,1.26,0.47,0.51,37.5,3,,Ecuador,,Rose Sunny Days Yellow,900,2025-06-02,2025-06-10
Mayesh,8700265,Rose Sunny Days Yellow,Rose,900,Kentucky,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,3,,Ecuador,,Rose Sunny Days Yellow,900,2025-06-02,2025-06-10
Mayesh,8700266,Rose Sunny Days Yellow,Rose,900,Kentucky,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,Rose Sunny Days Yellow,900,2025-06-02,2025-06-10
Mayesh,8700179,Rose Sunset Glory Orange,Rose,900,Kentucky,Orange,40,100,126.0,1.26,0.47,0.51,37.5,3,,Ecuador,,Rose Sunset Glory Orange,900,2025-06-02,2025-06-10
Mayesh,8700180,Rose Sunset Glory Orange,Rose,900,Kentucky,Orange,50,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,,Rose Sunset Glory Orange,900,2025-06-02,2025-06-10
Mayesh,8700181,Rose Sunset Glory Orange,Rose,900,Kentucky,Orange,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,Rose Sunset Glory Orange,900,2025-06-02,2025-06-10
Mayesh,487658,Rose Super Green Green,Rose,900,Kentucky,Green,40,100,131.0,1.31,0.5,0.51,37.5,2,,Ecuador,,Rose Super Green Green,900,2025-06-02,2025-06-10
Mayesh,1719915,Rose Super Sun Gold,Rose,900,Kentucky,Gold,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Super Sun Gold,900,2025-06-02,2025-06-10
Mayesh,1719916,Rose Super Sun Gold,Rose,900,Kentucky,Gold,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Super Sun Gold,900,2025-06-02,2025-06-10
Mayesh,1740638,Rose Sweet 4-Love Light Pink,Rose,900,Kentucky,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,4,,Ecuador,,Rose Sweet 4-Love Light Pink,900,2025-06-02,2025-06-10
Mayesh,487663,Rose Sweet Akito Light Pink,Rose,900,Kentucky,Light Pink,40,100,134.0,1.34,0.52,0.51,37.5,4,,Ecuador,,Rose Sweet Akito Light Pink,900,2025-06-02,2025-06-10
Mayesh,487664,Rose Sweet Akito Light Pink,Rose,900,Kentucky,Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,,Rose Sweet Akito Light Pink,900,2025-06-02,2025-06-10
Mayesh,487665,Rose Sweet Akito Light Pink,Rose,900,Kentucky,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Sweet Akito Light Pink,900,2025-06-02,2025-06-10
Mayesh,8700184,Rose Sweet Cake Pink,Rose,900,Kentucky,Pink,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,,Rose Sweet Cake Pink,900,2025-06-02,2025-06-10
Mayesh,8700185,Rose Sweet Cake Pink,Rose,900,Kentucky,Pink,50,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,Rose Sweet Cake Pink,900,2025-06-02,2025-06-10
Mayesh,8700186,Rose Sweet Cake Pink,Rose,900,Kentucky,Pink,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,Rose Sweet Cake Pink,900,2025-06-02,2025-06-10
Mayesh,487683,Rose Sweet Escimo Blush,Rose,900,Kentucky,Blush,40,125,146.25,1.17,0.48,0.4,37.5,11,,Ecuador,,Rose Sweet Escimo Blush,900,2025-06-02,2025-06-10
Mayesh,487684,Rose Sweet Escimo Blush,Rose,900,Kentucky,Blush,50,100,153.0,1.53,0.64,0.51,37.5,28,,Ecuador,,Rose Sweet Escimo Blush,900,2025-06-02,2025-06-10
Mayesh,487685,Rose Sweet Escimo Blush,Rose,900,Kentucky,Blush,60,100,172.0,1.72,0.76,0.51,37.5,17,,Ecuador,,Rose Sweet Escimo Blush,900,2025-06-02,2025-06-10
Mayesh,4265316,Rose Sweet Memory Pink,Rose,900,Kentucky,Pink,40,100,129.0,1.29,0.49,0.51,37.5,0,,Ecuador,,Rose Sweet Memory Pink,900,2025-06-02,2025-06-10
Mayesh,4265363,Rose Sweet Memory Pink,Rose,900,Kentucky,Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,Rose Sweet Memory Pink,900,2025-06-02,2025-06-10
Mayesh,4265410,Rose Sweet Memory Pink,Rose,900,Kentucky,Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Sweet Memory Pink,900,2025-06-02,2025-06-10
Mayesh,487688,Rose Sweet Unique Pink,Rose,900,Kentucky,Pink,40,100,126.0,1.26,0.47,0.51,37.5,0,,Ecuador,,Rose Sweet Unique Pink,900,2025-06-02,2025-06-10
Mayesh,487689,Rose Sweet Unique Pink,Rose,900,Kentucky,Pink,50,100,137.0,1.37,0.54,0.51,37.5,20,,Ecuador,,Rose Sweet Unique Pink,900,2025-06-02,2025-06-10
Mayesh,487690,Rose Sweet Unique Pink,Rose,900,Kentucky,Pink,60,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,,Rose Sweet Unique Pink,900,2025-06-02,2025-06-10
Mayesh,487694,Rose Sweetness Pink/White,Rose,900,Kentucky,Pink/White,50,100,134.0,1.34,0.52,0.51,37.5,20,,Ecuador,,Rose Sweetness Pink/White,900,2025-06-02,2025-06-10
Mayesh,487695,Rose Sweetness Pink/White,Rose,900,Kentucky,Pink/White,60,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,,Rose Sweetness Pink/White,900,2025-06-02,2025-06-10
Mayesh,487696,Rose Sweetness Pink/White,Rose,900,Kentucky,Pink/White,70,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,Rose Sweetness Pink/White,900,2025-06-02,2025-06-10
Mayesh,4265221,Rose Symbol Brown,Rose,900,Kentucky,Brown,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,Rose Symbol Brown,900,2025-06-02,2025-06-10
Mayesh,4265221,Rose Symbol Brown,Rose,900,Kentucky,Brown,40,48,105.12,2.19,1.06,0.5,37.5,5,Alexandra Farms,Colombia,,Rose Symbol Brown,900,2025-06-02,2025-06-10
Mayesh,4265237,Rose Symbol Brown,Rose,900,Kentucky,Brown,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,Rose Symbol Brown,900,2025-06-02,2025-06-10
Mayesh,487723,Rose Tara Gold,Rose,900,Kentucky,Gold,40,100,123.0,1.23,0.45,0.51,37.5,15,,Ecuador,,Rose Tara Gold,900,2025-06-02,2025-06-10
Mayesh,487724,Rose Tara Gold,Rose,900,Kentucky,Gold,50,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,Rose Tara Gold,900,2025-06-02,2025-06-10
Mayesh,8700190,Rose Teddy's Light Brown,Rose,900,Kentucky,Light Brown,50,100,340.0,3.4,1.81,0.51,37.5,1,,Ecuador,,Rose Teddy's Light Brown,900,2025-06-02,2025-06-10
Mayesh,8700191,Rose Teddy's Light Brown,Rose,900,Kentucky,Light Brown,60,100,377.0,3.77,2.04,0.51,37.5,1,,Ecuador,,Rose Teddy's Light Brown,900,2025-06-02,2025-06-10
Mayesh,487743,Rose Tibet White,Rose,900,Kentucky,White,40,100,134.0,1.34,0.52,0.51,37.5,3,,Ecuador,,Rose Tibet White,900,2025-06-02,2025-06-10
Mayesh,487744,Rose Tibet White,Rose,900,Kentucky,White,50,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,Rose Tibet White,900,2025-06-02,2025-06-10
Mayesh,487745,Rose Tibet White,Rose,900,Kentucky,White,60,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,,Rose Tibet White,900,2025-06-02,2025-06-10
Mayesh,487748,Rose Tiffany Peach,Rose,900,Kentucky,Peach,40,100,131.0,1.31,0.5,0.51,37.5,8,,Ecuador,,Rose Tiffany Peach,900,2025-06-02,2025-06-10
Mayesh,487749,Rose Tiffany Peach,Rose,900,Kentucky,Peach,50,100,143.0,1.43,0.58,0.51,37.5,8,,Ecuador,,Rose Tiffany Peach,900,2025-06-02,2025-06-10
Mayesh,487750,Rose Tiffany Peach,Rose,900,Kentucky,Peach,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Tiffany Peach,900,2025-06-02,2025-06-10
Mayesh,8700194,Rose Tina Hot Pink,Rose,900,Kentucky,Hot Pink,40,100,134.0,1.34,0.52,0.51,37.5,1,,Ecuador,,Rose Tina Hot Pink,900,2025-06-02,2025-06-10
Mayesh,8700195,Rose Tina Hot Pink,Rose,900,Kentucky,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,Rose Tina Hot Pink,900,2025-06-02,2025-06-10
Mayesh,8700196,Rose Tina Hot Pink,Rose,900,Kentucky,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,1,,Ecuador,,Rose Tina Hot Pink,900,2025-06-02,2025-06-10
Mayesh,487764,Rose Titanic Light Pink,Rose,900,Kentucky,Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,Rose Titanic Light Pink,900,2025-06-02,2025-06-10
Mayesh,487765,Rose Titanic Light Pink,Rose,900,Kentucky,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Titanic Light Pink,900,2025-06-02,2025-06-10
Mayesh,487766,Rose Titanic Light Pink,Rose,900,Kentucky,Light Pink,70,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,Rose Titanic Light Pink,900,2025-06-02,2025-06-10
Mayesh,966390,Rose Toffee Novelty,Rose,900,Kentucky,Novelty,60,100,284.0,2.84,1.46,0.51,37.5,8,,Ecuador,,Rose Toffee Novelty,900,2025-06-02,2025-06-10
Mayesh,966391,Rose Toffee Novelty,Rose,900,Kentucky,Novelty,70,100,302.0,3.02,1.57,0.51,37.5,10,,Ecuador,,Rose Toffee Novelty,900,2025-06-02,2025-06-10
Mayesh,487770,Rose Topaz Fuchsia,Rose,900,Kentucky,Fuchsia,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Topaz Fuchsia,900,2025-06-02,2025-06-10
Mayesh,487771,Rose Topaz Fuchsia,Rose,900,Kentucky,Fuchsia,70,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,Rose Topaz Fuchsia,900,2025-06-02,2025-06-10
Mayesh,8700199,Rose Tropic Versilia Peach,Rose,900,Kentucky,Peach,40,100,143.0,1.43,0.58,0.51,37.5,0,,Ecuador,,Rose Tropic Versilia Peach,900,2025-06-02,2025-06-10
Mayesh,8700200,Rose Tropic Versilia Peach,Rose,900,Kentucky,Peach,50,100,163.0,1.63,0.7,0.51,37.5,1,,Ecuador,,Rose Tropic Versilia Peach,900,2025-06-02,2025-06-10
Mayesh,8700201,Rose Tropic Versilia Peach,Rose,900,Kentucky,Peach,60,100,180.0,1.8,0.81,0.51,37.5,2,,Ecuador,,Rose Tropic Versilia Peach,900,2025-06-02,2025-06-10
Mayesh,487793,Rose Twilight Apricot,Rose,900,Kentucky,Apricot,40,100,131.0,1.31,0.5,0.51,37.5,8,,Ecuador,,Rose Twilight Apricot,900,2025-06-02,2025-06-10
Mayesh,487794,Rose Twilight Apricot,Rose,900,Kentucky,Apricot,50,100,143.0,1.43,0.58,0.51,37.5,8,,Ecuador,,Rose Twilight Apricot,900,2025-06-02,2025-06-10
Mayesh,487803,Rose Tycoon Light Orange,Rose,900,Kentucky,Light Orange,40,100,131.0,1.31,0.5,0.51,37.5,8,,Ecuador,,Rose Tycoon Light Orange,900,2025-06-02,2025-06-10
Mayesh,487804,Rose Tycoon Light Orange,Rose,900,Kentucky,Light Orange,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,,Rose Tycoon Light Orange,900,2025-06-02,2025-06-10
Mayesh,4265302,Rose Unforgiven Pink,Rose,900,Kentucky,Pink,40,100,131.0,1.31,0.5,0.51,37.5,4,,Ecuador,,Rose Unforgiven Pink,900,2025-06-02,2025-06-10
Mayesh,4265349,Rose Unforgiven Pink,Rose,900,Kentucky,Pink,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,Rose Unforgiven Pink,900,2025-06-02,2025-06-10
Mayesh,487818,Rose Vendela Cream,Rose,900,Kentucky,Cream,40,100,123.0,1.23,0.45,0.51,37.5,25,,Ecuador,,Rose Vendela Cream,900,2025-06-02,2025-06-10
