competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,product_url,image_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,1016456,Rose Finally Dark Red,Rose,900,Dark Red,60,100,172.0,1.72,0.76,0.51,37.5,14,,Ecuador,https://www.mayesh.com/rose-finally-dark-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-finally-dark-red.jpg,Dark Red Roses red - dark,3c350733-7044-4087-82db-5d4e39a556bb,0.9184697866439819,dark finally red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:01.806545,2025-05-23
Mayesh,4265364,Rose Fortune Red,Rose,900,Red,50,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-fortune-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose-fortune-red.jpg,Fortune Roses red,38f1ddf7-1b66-443e-9fb2-3e1007a9f150,0.9711994528770447,fortune red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:01.862908,2025-05-23
Mayesh,4265411,Rose Fortune Red,Rose,900,Red,60,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-fortune-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-fortune-red.jpg,Fortune Roses red,38f1ddf7-1b66-443e-9fb2-3e1007a9f150,0.9711994528770447,fortune red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:01.914101,2025-05-23
Mayesh,486459,Rose Free Spirit Apricot,Rose,900,Apricot,40,100,134.0,1.34,0.52,0.51,37.5,11,,Ecuador,https://www.mayesh.com/rose-free-spirit-apricot-40-cm,https://www.mayesh.com/backend/files/flowers/rose-free-spirit-apricot.jpg,Apricot Brandy Celosia orange,97c08370-428b-440e-9a27-882e586e213f,0.928290069103241,apricot free rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:01.967419,2025-05-23
Mayesh,486460,Rose Free Spirit Apricot,Rose,900,Apricot,50,100,153.0,1.53,0.64,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-free-spirit-apricot-50-cm,https://www.mayesh.com/backend/files/flowers/rose-free-spirit-apricot.jpg,Apricot Brandy Celosia orange,97c08370-428b-440e-9a27-882e586e213f,0.928290069103241,apricot free rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.020595,2025-05-23
Mayesh,486461,Rose Free Spirit Apricot,Rose,900,Apricot,60,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-free-spirit-apricot-60-cm,https://www.mayesh.com/backend/files/flowers/rose-free-spirit-apricot.jpg,Apricot Brandy Celosia orange,97c08370-428b-440e-9a27-882e586e213f,0.928290069103241,apricot free rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.075382,2025-05-23
Mayesh,486467,Rose Freedom Red,Rose,900,Red,40,125,122.5,0.98,0.36,0.4,37.5,91,,Ecuador,https://www.mayesh.com/rose-freedom-red-40-cm,https://www.mayesh.com/backend/files/flowers/rose-freedom-red.jpg,Freedom Roses red,bb8c5298-179b-4c2b-a57a-de0b14efa71b,0.9585391283035278,freedom red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.137580,2025-05-23
Mayesh,486468,Rose Freedom Red,Rose,900,Red,50,100,134.0,1.34,0.52,0.51,37.5,95,,Ecuador,https://www.mayesh.com/rose-freedom-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose-freedom-red.jpg,Freedom Roses red,bb8c5298-179b-4c2b-a57a-de0b14efa71b,0.9585391283035278,freedom red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.190707,2025-05-23
Mayesh,486469,Rose Freedom Red,Rose,900,Red,60,100,145.0,1.45,0.59,0.51,37.5,97,,Ecuador,https://www.mayesh.com/rose-freedom-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-freedom-red.jpg,Freedom Roses red,bb8c5298-179b-4c2b-a57a-de0b14efa71b,0.9585391283035278,freedom red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.239344,2025-05-23
Mayesh,486470,Rose Freedom Red,Rose,900,Red,70,100,153.0,1.53,0.64,0.51,37.5,50,,Ecuador,https://www.mayesh.com/rose-freedom-red-70-cm,https://www.mayesh.com/backend/files/flowers/rose-freedom-red.jpg,Freedom Roses red,bb8c5298-179b-4c2b-a57a-de0b14efa71b,0.9585391283035278,freedom red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.286157,2025-05-23
Mayesh,486471,Rose Freedom Red,Rose,900,Red,80,100,163.0,1.63,0.7,0.51,37.5,30,,Ecuador,https://www.mayesh.com/rose-freedom-red-80-cm,https://www.mayesh.com/backend/files/flowers/rose-freedom-red.jpg,Freedom Roses red,bb8c5298-179b-4c2b-a57a-de0b14efa71b,0.9585391283035278,freedom red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.332067,2025-05-23
Mayesh,1003869,Rose Frutetto Blush/Pink,Rose,900,Blush/Pink,40,100,126.0,1.26,0.47,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-frutetto-blushpink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-frutetto-blush-pink.jpg,,,,blush frutetto pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.381232,2025-05-23
Mayesh,1003870,Rose Frutetto Blush/Pink,Rose,900,Blush/Pink,50,100,143.0,1.43,0.58,0.51,37.5,30,,Ecuador,https://www.mayesh.com/rose-frutetto-blushpink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-frutetto-blush-pink.jpg,,,,blush frutetto pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.430423,2025-05-23
Mayesh,1003871,Rose Frutetto Blush/Pink,Rose,900,Blush/Pink,60,100,163.0,1.63,0.7,0.51,37.5,30,,Ecuador,https://www.mayesh.com/rose-frutetto-blushpink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-frutetto-blush-pink.jpg,,,,blush frutetto pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.480651,2025-05-23
Mayesh,3653561,Rose Full Monty Hot Pink,Rose,900,Hot Pink,40,100,123.0,1.23,0.45,0.51,37.5,13,,Ecuador,https://www.mayesh.com/rose-full-monty-hot-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-full-monty-hot-pink.jpg,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.528077,2025-05-23
Mayesh,3653562,Rose Full Monty Hot Pink,Rose,900,Hot Pink,50,100,134.0,1.34,0.52,0.51,37.5,14,,Ecuador,https://www.mayesh.com/rose-full-monty-hot-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-full-monty-hot-pink.jpg,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.575539,2025-05-23
Mayesh,3653563,Rose Full Monty Hot Pink,Rose,900,Hot Pink,60,100,153.0,1.53,0.64,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-full-monty-hot-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-full-monty-hot-pink.jpg,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:02.624821,2025-05-23
Mayesh,487967,Rose Garden Alabaster White,Rose Garden,556,White,40,48,143.52,2.99,1.56,0.5,37.5,3,Alexandra Farms,Colombia,https://www.mayesh.com/rose-garden-alabaster-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-alabaster-white.jpg,Alabaster Garden Roses white,2aa7d01b-76f2-4753-b19b-6a35b201771a,0.9788414239883423,alabaster garden rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:02.676937,2025-05-23
Mayesh,8698900,Rose Garden Angelkiss White,Rose Garden,556,White,40,96,220.8,2.3,1.11,0.53,37.5,1,,Ecuador,https://www.mayesh.com/rose-garden-angelkiss-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose_angelkiss.jpg,,,,angelkiss garden rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:02.728409,2025-05-23
Mayesh,8698901,Rose Garden Angelkiss White,Rose Garden,556,White,50,96,238.08,2.48,1.22,0.53,37.5,2,,Ecuador,https://www.mayesh.com/rose-garden-angelkiss-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose_angelkiss.jpg,,,,angelkiss garden rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:02.779007,2025-05-23
Mayesh,8698909,Rose Garden Antonia Garden Cream,Rose Garden,556,Cream,40,100,172.0,1.72,0.76,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-garden-antonia-garden-cream-40-cm,https://www.mayesh.com/backend/files/flowers/rose_antoniagarden.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9701101779937744,antonia cream garden garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:02.827868,2025-05-23
Mayesh,8698910,Rose Garden Antonia Garden Cream,Rose Garden,556,Cream,50,100,190.0,1.9,0.87,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-garden-antonia-garden-cream-50-cm,https://www.mayesh.com/backend/files/flowers/rose_antoniagarden.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9701101779937744,antonia cream garden garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:02.877301,2025-05-23
Mayesh,5419636,Rose Garden Apple Jack Bicolor Pink,Rose Garden,556,Bicolor Pink,,100,236.0,2.36,1.16,0.51,37.5,2,Inversiones Ponte Tresa,Ecuador,https://www.mayesh.com/rose-garden-apple-jack-bicolor-pink,https://www.mayesh.com/backend/files/flowers/rose_garden_apple_jack.jpg,Apple Jack Garden Roses red - multiple,e1fc2332-759a-4a37-a6eb-0c7ce3a67d97,0.9297925233840942,apple bicolor garden jack pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:02.933602,2025-05-23
Mayesh,5613596,Rose Garden Art Nouvo Light Pink,Rose Garden,556,Light Pink,,48,125.76,2.62,1.22,0.67,37.5,3,Sagat International,Ecuador,https://www.mayesh.com/rose-garden-art-nouvo-light-pink,https://www.mayesh.com/backend/files/flowers/rose_garden_art_nouvo_light_pink.jpg,Enchanment Garden Roses pink,1a2ce6e8-6233-4e4f-843e-4ae7348f3d03,0.9246057868003845,art garden light nouvo pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:02.983098,2025-05-23
Mayesh,487962,Rose Garden Assorted,Rose Garden,556,Assorted,40,48,87.84,1.83,0.76,0.62,37.5,20,,Ecuador,https://www.mayesh.com/rose-garden-assorted-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-assorted.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9897688031196594,assorted garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.032409,2025-05-23
Mayesh,487962,Rose Garden Assorted,Rose Garden,556,Assorted,40,96,167.04,1.74,0.76,0.53,37.5,20,,Ecuador,https://www.mayesh.com/rose-garden-assorted-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-assorted.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9897688031196594,assorted garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.138372,2025-05-23
Mayesh,487962,Rose Garden Assorted,Rose Garden,556,Assorted,40,48,130.56,2.72,1.39,0.5,37.5,20,Alexandra Farms,Ecuador,https://www.mayesh.com/rose-garden-assorted-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-assorted.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9897688031196594,assorted garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.195224,2025-05-23
Mayesh,487963,Rose Garden Assorted,Rose Garden,556,Assorted,50,96,184.32,1.92,0.87,0.53,37.5,19,,Ecuador,https://www.mayesh.com/rose-garden-assorted-50-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-assorted.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9897688031196594,assorted garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.243527,2025-05-23
Mayesh,487963,Rose Garden Assorted,Rose Garden,556,Assorted,50,48,96.48,2.01,0.87,0.62,37.5,20,,Ecuador,https://www.mayesh.com/rose-garden-assorted-50-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-assorted.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9897688031196594,assorted garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.292958,2025-05-23
Mayesh,1427702,Rose Garden Atomic Red/Orange,Rose Garden,556,Red/Orange,40,100,126.0,1.26,0.47,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-garden-atomic-red-orange-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-atomic-red-orange.jpg,,,,atomic garden orange red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.344979,2025-05-23
Mayesh,1427705,Rose Garden Atomic Red/Orange,Rose Garden,556,Red/Orange,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-garden-atomic-red-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-atomic-red-orange.jpg,,,,atomic garden orange red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.399851,2025-05-23
Mayesh,1427706,Rose Garden Atomic Red/Orange,Rose Garden,556,Red/Orange,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-garden-atomic-red-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-atomic-red-orange.jpg,,,,atomic garden orange red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.456502,2025-05-23
Mayesh,1356467,Rose Garden Buttercup Cream,Rose Garden,556,Cream,50,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-garden-buttercup-cream-50-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-buttercup-cream.jpg,Buttercup Garden Roses cream,77b25250-080d-4cc4-a127-5322b159e66b,0.979170024394989,buttercup cream garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.510085,2025-05-23
Mayesh,726069,Rose Garden Cafe Latte Beige/Lavender,Rose Garden,556,Beige/Lavender,40,120,283.2,2.36,1.21,0.42,37.5,,,Colombia,https://www.mayesh.com/rose-garden-cafe-latte-beigelavender-40-cm,https://www.mayesh.com/backend/files/flowers/rose-cafe-latte-beige-lavender.jpg,,,,beige cafe garden latte lavender rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.565578,2025-05-23
Mayesh,726069,Rose Garden Cafe Latte Beige/Lavender,Rose Garden,556,Beige/Lavender,40,48,88.32,1.84,0.84,0.5,37.5,1,Alexandra Farms,Colombia,https://www.mayesh.com/rose-garden-cafe-latte-beigelavender-40-cm,https://www.mayesh.com/backend/files/flowers/rose-cafe-latte-beige-lavender.jpg,,,,beige cafe garden latte lavender rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.624089,2025-05-23
Mayesh,726070,Rose Garden Cafe Latte Beige/Lavender,Rose Garden,556,Beige/Lavender,50,120,325.2,2.71,1.43,0.42,37.5,1,,Colombia,https://www.mayesh.com/rose-garden-cafe-latte-beigelavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose-cafe-latte-beige-lavender.jpg,,,,beige cafe garden latte lavender rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.683020,2025-05-23
Mayesh,884744,Rose Garden Campanella Peach,Rose Garden,556,Peach,,48,83.52,1.74,0.76,0.52,37.5,,Agrirose,Ecuador,https://www.mayesh.com/rose-garden-campanella-peach,https://www.mayesh.com/backend/files/flowers/rose-garden-campanella-peach.jpg,Campanella peach Garden Roses peach,fc3e7e0b-ab9f-41fa-9347-560c39bd171a,0.9575581550598145,campanella garden peach rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.740400,2025-05-23
Mayesh,488062,Rose Garden Caramel Antique Apricot,Rose Garden,556,Apricot,40,48,88.32,1.84,0.84,0.5,37.5,19,Alexandra Farms,Colombia,https://www.mayesh.com/rose-garden-caramel-antique-apricot-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-caramel-antique-apricot.jpg,Terracota Caramel Carnation apricot,5c43885d-040e-4dcf-8422-18cff809851b,0.9683290719985962,antique apricot caramel garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.797046,2025-05-23
Mayesh,488077,Rose Garden Catalina Yellow,Rose Garden,556,Yellow,40,48,116.64,2.43,0.97,0.87,37.5,14,Alexandra Farms,Colombia,https://www.mayesh.com/rose-garden-catalina-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-catalina-yellow.jpg,Catalina Garden Roses yellow,06a5831f-2d31-4a36-969f-15554b8c0434,0.9952290654182434,catalina garden rose yellow,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.847597,2025-05-23
Mayesh,488077,Rose Garden Catalina Yellow,Rose Garden,556,Yellow,40,48,117.6,2.45,1.11,0.67,37.5,3,Sagat International,Ecuador,https://www.mayesh.com/rose-garden-catalina-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-catalina-yellow.jpg,Catalina Garden Roses yellow,06a5831f-2d31-4a36-969f-15554b8c0434,0.9952290654182434,catalina garden rose yellow,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.898483,2025-05-23
Mayesh,8661255,Rose Garden Claire De Lune White,Rose Garden,556,White,40,48,125.76,2.62,1.22,0.67,37.5,,Sagat International,Ecuador,https://www.mayesh.com/rose-garden-claire-de-lune-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose_garden_claire_de_lune_white_1.jpg,White Ashley Garden Roses white,d8c6c438-6520-4180-9b66-d1a577abb9e1,0.9074035882949829,claire de garden lune rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:03.957818,2025-05-23
Mayesh,8661256,Rose Garden Claire De Lune White,Rose Garden,556,White,50,48,134.88,2.81,1.34,0.67,37.5,,Sagat International,Ecuador,https://www.mayesh.com/rose-garden-claire-de-lune-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose_garden_claire_de_lune_white_1.jpg,White Ashley Garden Roses white,d8c6c438-6520-4180-9b66-d1a577abb9e1,0.9074035882949829,claire de garden lune rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.017918,2025-05-23
Mayesh,2084874,Rose Garden Coldplay White,Rose Garden,556,White,60,100,190.0,1.9,0.87,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-garden-coldplay-white-60cm,https://www.mayesh.com/backend/files/flowers/rose_garden_coldplay_white_1.jpg,Coldplay Roses white,c9c39b04-16e0-4bff-a67e-183e2b97b1c1,0.9763275980949402,coldplay garden rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.074570,2025-05-23
Mayesh,1241510,Rose Garden Coral X-pression Coral,Rose Garden,556,Coral,40,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-garden-coral-xpression-coral-40-cm,https://www.mayesh.com/backend/files/flowers/rose_coral_expression_v3.jpg,Coral X Pression Garden Roses pink,8ff7a561-a979-4e34-a951-25c1fb150400,0.9326152801513672,coral coral garden pression rose x,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.134650,2025-05-23
Mayesh,1241511,Rose Garden Coral X-pression Coral,Rose Garden,556,Coral,50,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-garden-coral-xpression-coral-50-cm,https://www.mayesh.com/backend/files/flowers/rose_coral_expression_v3.jpg,Coral X Pression Garden Roses pink,8ff7a561-a979-4e34-a951-25c1fb150400,0.9326152801513672,coral coral garden pression rose x,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.195399,2025-05-23
Mayesh,4265227,Rose Garden Cotton X-pression Cream,Rose Garden,556,Cream,50,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-garden-cotton-xpression-cream-50-cm,https://www.mayesh.com/backend/files/flowers/rose_cotton_x_pression_cream_1.jpg,,,,cotton cream garden pression rose x,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.257164,2025-05-23
Mayesh,4265243,Rose Garden Cotton X-pression Cream,Rose Garden,556,Cream,60,100,172.0,1.72,0.76,0.51,37.5,29,,Ecuador,https://www.mayesh.com/rose-garden-cotton-xpression-cream-60-cm,https://www.mayesh.com/backend/files/flowers/rose_cotton_x_pression_cream_1.jpg,,,,cotton cream garden pression rose x,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.321767,2025-05-23
Mayesh,3423460,Rose Garden Country Secret Blush,Rose Garden,556,Blush,40,100,134.0,1.34,0.52,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-garden-country-secret-blush-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-country-secret-blush.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9523060321807861,blush country garden rose secret,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.385824,2025-05-23
Mayesh,3423461,Rose Garden Country Secret Blush,Rose Garden,556,Blush,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-garden-country-secret-blush-50-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-country-secret-blush.jpg,Assorted Garden Roses mixed,491c2308-09e4-49e5-8dc5-064ac1a23f46,0.9523060321807861,blush country garden rose secret,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.450256,2025-05-23
Mayesh,8699076,Rose Garden Creamykiss Cream,Rose Garden,556,Cream,40,96,220.8,2.3,1.11,0.53,37.5,,,Ecuador,https://www.mayesh.com/rose-garden-creamykiss-cream-40-cm,https://www.mayesh.com/backend/files/flowers/rose_creamykiss.jpg,Creamykiss Garden Roses cream,3c7d84f8-adb5-483c-845d-1d6005e614f3,0.9773712158203125,cream creamykiss garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.518743,2025-05-23
Mayesh,8699080,Rose Garden Creamykiss Cream,Rose Garden,556,Cream,50,96,238.08,2.48,1.22,0.53,37.5,,,Ecuador,https://www.mayesh.com/rose-garden-creamykiss-cream-50-cm,https://www.mayesh.com/backend/files/flowers/rose_creamykiss.jpg,Creamykiss Garden Roses cream,3c7d84f8-adb5-483c-845d-1d6005e614f3,0.9773712158203125,cream creamykiss garden rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.597514,2025-05-23
Mayesh,8699094,Rose Garden Crystal Flame Orange,Rose Garden,556,Orange,40,100,246.0,2.46,1.22,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-garden-crystal-flame-orange-40-cm,https://www.mayesh.com/backend/files/flowers/rose_crystalflame.jpg,Carpediem Garden Roses orange,c83d2c81-21ef-4684-8b7e-dba1b1c6ab01,0.9074700474739075,crystal flame garden orange rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.673232,2025-05-23
Mayesh,8699095,Rose Garden Crystal Flame Orange,Rose Garden,556,Orange,50,100,228.0,2.28,1.11,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-garden-crystal-flame-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose_crystalflame.jpg,Carpediem Garden Roses orange,c83d2c81-21ef-4684-8b7e-dba1b1c6ab01,0.9074700474739075,crystal flame garden orange rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.748975,2025-05-23
Mayesh,3423467,Rose Garden Dark X-pression Hot Pink,Rose Garden,556,Hot Pink,40,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-garden-dark-xpression-hot-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-dark-xpression-hot-pink.jpg,Dark X Pression Garden Roses pink - dark,469a7ea9-d706-4e90-adc4-f303e010ce0c,0.9461526870727539,dark garden hot pink pression rose x,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.816504,2025-05-23
Mayesh,3423468,Rose Garden Dark X-pression Hot Pink,Rose Garden,556,Hot Pink,50,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-garden-dark-xpression-hot-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-garden-dark-xpression-hot-pink.jpg,Dark X Pression Garden Roses pink - dark,469a7ea9-d706-4e90-adc4-f303e010ce0c,0.9461526870727539,dark garden hot pink pression rose x,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14T12:40:04.875483,2025-05-23
