competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,created_at,eta_date
Mayesh,3309160,Rose Aly Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485712,Rose Amnesia Antique Lavender,Rose,900,Antique Lavender,40,100,119.0,1.19,0.43,0.51,37.5,12,Rose Success,Ecuador,,2025-05-28,2025-06-06
Mayesh,485713,Rose Amnesia Antique Lavender,Rose,900,Antique Lavender,50,100,143.0,1.43,0.58,0.51,37.5,12,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485714,Rose Amnesia Antique Lavender,Rose,900,Antique Lavender,60,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485717,Rose Amsterdam Salmon,Rose,900,Salmon,40,100,134.0,1.34,0.52,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485718,Rose Amsterdam Salmon,Rose,900,Salmon,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485719,Rose Amsterdam Salmon,Rose,900,Salmon,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1256543,Rose Andrea Lavender,Rose,900,Lavender,50,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,509468,Rose Art Deco Light Mauvy Pink,Rose,900,Light Mauvy Pink,40,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,509469,Rose Art Deco Light Mauvy Pink,Rose,900,Light Mauvy Pink,50,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,12246414,Rose Arya Lavender,Rose,900,Lavender,,48,121.44,2.53,1.16,0.67,37.5,4,Sagat International,Ecuador,,2025-05-28,2025-06-06
Mayesh,1249191,Rose Aspen White,Rose,900,White,50,100,190.0,1.9,0.87,0.51,37.5,1,Rosaprima,Ecuador,,2025-05-28,2025-06-06
Mayesh,1249192,Rose Aspen White,Rose,900,White,60,100,209.0,2.09,0.99,0.51,37.5,1,Rosaprima,Ecuador,,2025-05-28,2025-06-06
Mayesh,485538,Rose Assorted,Rose,900,Assorted,40,125,122.5,0.98,0.36,0.4,37.5,44,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485539,Rose Assorted,Rose,900,Assorted,50,100,124.0,1.24,0.46,0.51,37.5,49,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485540,Rose Assorted,Rose,900,Assorted,60,100,134.0,1.34,0.52,0.51,37.5,49,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485541,Rose Assorted,Rose,900,Assorted,70,100,142.0,1.42,0.57,0.51,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8698916,Rose Babbaloo Pink,Rose,900,Pink,40,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8698917,Rose Babbaloo Pink,Rose,900,Pink,50,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8698918,Rose Babbaloo Pink,Rose,900,Pink,60,100,190.0,1.9,0.87,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3295880,Rose Barista Mauve,Rose,900,Mauve,40,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3295881,Rose Barista Mauve,Rose,900,Mauve,50,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3295882,Rose Barista Mauve,Rose,900,Mauve,60,100,190.0,1.9,0.87,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265240,Rose Be Sweet Pink,Rose,900,Pink,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485822,Rose Bikini Yellow,Rose,900,Yellow,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485823,Rose Bikini Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485824,Rose Bikini Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4084038,Rose Bittersweet Orange,Rose,900,Orange,,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485827,Rose Black Baccara Dark Red,Rose,900,Dark Red,40,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485828,Rose Black Baccara Dark Red,Rose,900,Dark Red,50,100,163.0,1.63,0.7,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485843,Rose Black Magic Dark Red,Rose,900,Dark Red,50,100,163.0,1.63,0.7,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485844,Rose Black Magic Dark Red,Rose,900,Dark Red,60,100,180.0,1.8,0.81,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4289283,Rose Blue Dream Lavender,Rose,900,Lavender,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4289284,Rose Blue Dream Lavender,Rose,900,Lavender,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485862,Rose Blueberry Lavender,Rose,900,Lavender,40,100,126.0,1.26,0.47,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485863,Rose Blueberry Lavender,Rose,900,Lavender,50,100,143.0,1.43,0.58,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485864,Rose Blueberry Lavender,Rose,900,Lavender,60,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1206728,Rose Bluez Red/White,Rose,900,Red/White,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1206729,Rose Bluez Red/White,Rose,900,Red/White,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485874,Rose Blush Red/White,Rose,900,Red/White,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8698999,Rose Born Beauty Hot Pink,Rose,900,Hot Pink,40,100,134.0,1.34,0.52,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699000,Rose Born Beauty Hot Pink,Rose,900,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699001,Rose Born Beauty Hot Pink,Rose,900,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699004,Rose Born Free Red,Rose,900,Red,40,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699005,Rose Born Free Red,Rose,900,Red,50,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699006,Rose Born Free Red,Rose,900,Red,60,100,180.0,1.8,0.81,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485893,Rose Boulevard Pink/White,Rose,900,Pink/White,50,100,143.0,1.43,0.58,0.51,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485894,Rose Boulevard Pink/White,Rose,900,Pink/White,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,7431692,Rose Breathless Mauve/Lavender,Rose,900,Mauve/Lavender,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,7431693,Rose Breathless Mauve/Lavender,Rose,900,Mauve/Lavender,50,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,7431694,Rose Breathless Mauve/Lavender,Rose,900,Mauve/Lavender,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,700049,Rose Breezer Hot Pink,Rose,900,Hot Pink,50,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490251,Rose Brighton Yellow,Rose,900,Yellow,40,100,131.0,1.31,0.5,0.51,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,512849,Rose Brighton Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,512850,Rose Brighton Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,512852,Rose Brighton Yellow,Rose,900,Yellow,70,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265225,Rose Bromo Orange,Rose,900,Orange,50,100,148.0,1.48,0.61,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265241,Rose Bromo Orange,Rose,900,Orange,60,100,167.0,1.67,0.73,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485544,Rose Brown,Rose,900,Brown,40,50,61.0,1.22,0.45,0.5,37.5,8,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,485545,Rose Brown,Rose,900,Brown,50,50,68.5,1.37,0.54,0.5,37.5,10,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,485546,Rose Brown,Rose,900,Brown,60,50,74.0,1.48,0.61,0.5,37.5,10,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,3807118,Rose Bumblebee Gold,Rose,900,Gold,40,100,134.0,1.34,0.52,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3807119,Rose Bumblebee Gold,Rose,900,Gold,50,100,143.0,1.43,0.58,0.51,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3807120,Rose Bumblebee Gold,Rose,900,Gold,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485927,Rose Butterscotch Yellow,Rose,900,Yellow,40,100,153.0,1.53,0.64,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485928,Rose Butterscotch Yellow,Rose,900,Yellow,50,100,172.0,1.72,0.76,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485937,Rose Cabaret Cream/Peach,Rose,900,Cream/Peach,40,100,119.0,1.19,0.43,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485938,Rose Cabaret Cream/Peach,Rose,900,Cream/Peach,50,100,126.0,1.26,0.47,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485939,Rose Cabaret Cream/Peach,Rose,900,Cream/Peach,60,100,134.0,1.34,0.52,0.51,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1171720,Rose Cafe Mocca Brown,Rose,900,Brown,,125,321.25,2.57,1.42,0.3,37.5,1,Sagat International,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699009,Rose Cancun Yellow,Rose,900,Yellow,40,100,134.0,1.34,0.52,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699010,Rose Cancun Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699011,Rose Cancun Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485958,Rose Candlelight White,Rose,900,White,40,100,143.0,1.43,0.58,0.51,37.5,7,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485959,Rose Candlelight White,Rose,900,White,50,100,172.0,1.72,0.76,0.51,37.5,28,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485960,Rose Candlelight White,Rose,900,White,60,100,190.0,1.9,0.87,0.51,37.5,30,,Ecuador,,2025-05-28,2025-06-06
Mayesh,884226,Rose Cappuccino Beige,Rose,900,Beige,,125,343.75,2.75,1.53,0.3,37.5,2,Sagat International,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699057,Rose Caramel Macchiato Peach/Beige,Rose,900,Peach/Beige,50,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699059,Rose Caramel Macchiato Peach/Beige,Rose,900,Peach/Beige,60,100,209.0,2.09,0.99,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265358,Rose Carnelian Orange,Rose,900,Orange,50,100,153.0,1.53,0.64,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265405,Rose Carnelian Orange,Rose,900,Orange,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485988,Rose Carousel Pink/White,Rose,900,Pink/White,40,100,126.0,1.26,0.47,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485989,Rose Carousel Pink/White,Rose,900,Pink/White,50,100,137.0,1.37,0.54,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485993,Rose Carpe Diem Apricot,Rose,900,Apricot,40,100,134.0,1.34,0.52,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485994,Rose Carpe Diem Apricot,Rose,900,Apricot,50,100,143.0,1.43,0.58,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486005,Rose Cayenne Orange,Rose,900,Orange,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486023,Rose Champagne Beige,Rose,900,Beige,40,200,172.0,0.86,0.38,0.25,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486024,Rose Champagne Beige,Rose,900,Beige,50,200,208.0,1.04,0.49,0.25,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486025,Rose Champagne Beige,Rose,900,Beige,60,200,226.0,1.13,0.55,0.25,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,5653512,Rose Champagner Peach,Rose,900,Peach,40,100,134.0,1.34,0.52,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,5653512,Rose Champagner Peach,Rose,900,Peach,40,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,5653513,Rose Champagner Peach,Rose,900,Peach,50,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,5653514,Rose Champagner Peach,Rose,900,Peach,60,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486050,Rose Cherry Brandy Pink/Yellow,Rose,900,Pink/Yellow,50,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486051,Rose Cherry Brandy Pink/Yellow,Rose,900,Pink/Yellow,60,100,163.0,1.63,0.7,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486057,Rose Cherry Love Red,Rose,900,Red,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486060,Rose Cherry O Hot Pink,Rose,900,Hot Pink,40,100,134.0,1.34,0.52,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486061,Rose Cherry O Hot Pink,Rose,900,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486062,Rose Cherry O Hot Pink,Rose,900,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,18,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486066,Rose Chilis Orange,Rose,900,Orange,50,100,148.0,1.48,0.61,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265356,Rose Cleo Light Pink,Rose,900,Light Pink,50,100,140.0,1.4,0.64,0.37,37.5,2,Sagat International,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265403,Rose Cleo Light Pink,Rose,900,Light Pink,60,100,159.0,1.59,0.76,0.37,37.5,1,Sagat International,Ecuador,,2025-05-28,2025-06-06
Mayesh,486110,Rose Coffee Break Brown,Rose,900,Brown,40,100,131.0,1.31,0.5,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1818985,Rose Cold Brew Caramel/Pink,Rose,900,Caramel/Pink,,100,190.0,1.9,0.87,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486135,Rose Cool Water Lavender,Rose,900,Lavender,40,100,126.0,1.26,0.47,0.51,37.5,30,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486136,Rose Cool Water Lavender,Rose,900,Lavender,50,100,131.0,1.31,0.5,0.51,37.5,29,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486137,Rose Cool Water Lavender,Rose,900,Lavender,60,100,137.0,1.37,0.54,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265209,Rose Cooldown Lavender,Rose,900,Lavender,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265226,Rose Cooldown Lavender,Rose,900,Lavender,50,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265242,Rose Cooldown Lavender,Rose,900,Lavender,60,100,172.0,1.72,0.76,0.51,37.5,7,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486140,Rose Coral Reef Coral,Rose,900,Coral,40,100,126.0,1.26,0.47,0.51,37.5,7,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486141,Rose Coral Reef Coral,Rose,900,Coral,50,100,143.0,1.43,0.58,0.51,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486142,Rose Coral Reef Coral,Rose,900,Coral,60,100,163.0,1.63,0.7,0.51,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486160,Rose Cotton Candy Pink,Rose,900,Pink,40,100,134.0,1.34,0.52,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,14874073,Rose Country Aquarell Pink/Peach,Rose,900,Pink/Peach,40,100,181.0,1.81,0.87,0.42,37.5,0,Hoja Verde,Ecuador,,2025-05-28,2025-06-06
Mayesh,1819182,Rose Country Blues Lavender,Rose,900,Lavender,,100,153.0,1.53,0.64,0.51,37.5,6,,Ecuador,,2025-05-28,2025-06-06
Mayesh,2113281,Rose Country Blues Lavender,Rose,900,Lavender,50,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699070,Rose Country Candy Light Pink,Rose,900,Light Pink,40,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699072,Rose Country Candy Light Pink,Rose,900,Light Pink,50,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699073,Rose Country Candy Light Pink,Rose,900,Light Pink,60,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1008696,Rose Country Home Peach,Rose,900,Peach,40,100,134.0,1.34,0.52,0.51,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1008697,Rose Country Home Peach,Rose,900,Peach,50,100,143.0,1.43,0.58,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1496687,Rose Country Sun Yellow,Rose,900,Yellow,50,100,172.0,1.72,0.76,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485556,Rose Cream,Rose,900,Cream,40,50,61.0,1.22,0.45,0.5,37.5,20,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,485557,Rose Cream,Rose,900,Cream,50,50,68.5,1.37,0.54,0.5,37.5,20,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,485558,Rose Cream,Rose,900,Cream,60,50,74.0,1.48,0.61,0.5,37.5,20,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,486180,Rose Creme De La Creme Light Yellow,Rose,900,Light Yellow,40,100,134.0,1.34,0.52,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486181,Rose Creme De La Creme Light Yellow,Rose,900,Light Yellow,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699100,Rose Cute Enigma Beige/Blush/Sand,Rose,900,Beige/Blush/Sand,40,100,134.0,1.34,0.52,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699102,Rose Cute Enigma Beige/Blush/Sand,Rose,900,Beige/Blush/Sand,50,100,143.0,1.43,0.58,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699104,Rose Cute Enigma Beige/Blush/Sand,Rose,900,Beige/Blush/Sand,60,100,163.0,1.63,0.7,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699108,Rose Dallas Red,Rose,900,Red,40,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699109,Rose Dallas Red,Rose,900,Red,50,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699110,Rose Dallas Red,Rose,900,Red,60,100,180.0,1.8,0.81,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486215,Rose Deep Purple Lavender,Rose,900,Lavender,40,100,119.0,1.19,0.43,0.51,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486216,Rose Deep Purple Lavender,Rose,900,Lavender,50,100,131.0,1.31,0.5,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486217,Rose Deep Purple Lavender,Rose,900,Lavender,60,100,143.0,1.43,0.58,0.51,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699116,Rose Dragon Tale Orange,Rose,900,Orange,50,100,137.0,1.37,0.54,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699117,Rose Dragon Tale Orange,Rose,900,Orange,60,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699121,Rose Dragonfly Orange,Rose,900,Orange,40,100,153.0,1.53,0.64,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699122,Rose Dragonfly Orange,Rose,900,Orange,50,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699123,Rose Dragonfly Orange,Rose,900,Orange,60,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1079342,Rose Dyed Blue,Rose,900,Blue,50,100,209.0,2.09,0.99,0.51,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1079343,Rose Dyed Blue,Rose,900,Blue,60,100,228.0,2.28,1.11,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1008794,Rose Dynamic Light Peach,Rose,900,Light Peach,40,100,126.0,1.26,0.47,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1008795,Rose Dynamic Light Peach,Rose,900,Light Peach,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1008796,Rose Dynamic Light Peach,Rose,900,Light Peach,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486270,Rose Early Grey Silver,Rose,900,Silver,40,100,126.0,1.26,0.47,0.51,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486271,Rose Early Grey Silver,Rose,900,Silver,50,100,143.0,1.43,0.58,0.51,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486310,Rose Encanto Orange/Yellow,Rose,900,Orange/Yellow,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265279,Rose Enchantment Hot Pink,Rose,900,Hot Pink,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265326,Rose Enchantment Hot Pink,Rose,900,Hot Pink,50,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265373,Rose Enchantment Hot Pink,Rose,900,Hot Pink,60,100,172.0,1.72,0.76,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486325,Rose Escimo White,Rose,900,White,40,125,142.5,1.14,0.46,0.4,37.5,13,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486326,Rose Escimo White,Rose,900,White,50,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486327,Rose Escimo White,Rose,900,White,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486330,Rose Esperance Pink/White,Rose,900,Pink/White,40,100,123.0,1.23,0.45,0.51,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486331,Rose Esperance Pink/White,Rose,900,Pink/White,50,100,134.0,1.34,0.52,0.51,37.5,29,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486332,Rose Esperance Pink/White,Rose,900,Pink/White,60,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486366,Rose Explorer Red,Rose,900,Red,50,100,153.0,1.53,0.64,0.51,37.5,7,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486367,Rose Explorer Red,Rose,900,Red,60,100,172.0,1.72,0.76,0.51,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486368,Rose Explorer Red,Rose,900,Red,70,100,190.0,1.9,0.87,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486369,Rose Explorer Red,Rose,900,Red,80,100,190.0,1.9,0.87,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486375,Rose Faith Mauve,Rose,900,Mauve,40,100,123.0,1.23,0.45,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486376,Rose Faith Mauve,Rose,900,Mauve,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,486377,Rose Faith Mauve,Rose,900,Mauve,60,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4084055,Rose Fascination Peach,Rose,900,Peach,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4084056,Rose Fascination Peach,Rose,900,Peach,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699139,Rose Felicity Peach,Rose,900,Peach,40,100,131.0,1.31,0.5,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
