competitor_product_id,product_name
28002,Gerbera Mini Lavender Pink Kimsey
55705,Gerbera Mini Pink Babble
43603,Gerbera Mini Pink Bellita
62901,Gerbera Mini Pink Bentley
59972,Gerbera Mini Pink Jacky
68790,Gerbera Mini Pink Juna
57378,Gerbera Mini Pink Love Me
68789,Gerbera Mini Pink-Hot Anna
55398,Gerbera Mini Pink-Hot Boost
42544,Gerbera Mini Pink-Hot Sympathy
62863,Gerbera Mini Pink Hot Wonderwal
25695,Gerbera Mini Purple Dolcetto
68789,Gerbera Mini Pink Hot Anna
55398,Gerbera Mini Pink Hot Boost
42544,Gerbera Mini Pink Hot Sympathy
62863,Gerbera Mini Pink Hot Wonderwal
25695,Gerbera Mini Purple Dolcetto
67266,Garden Rose White Cloud
53409,Gerpom Pink Terraupid
32385,Garden Rose Hot Pink Yves Piage
41199,Gladiolus Assorted 1 lora
57832,Gladiolus Assortedali
40741,Rose Gr Wasabi
60800,Gypsophila Excellence
21043,Gypsophila Excellence
29328,Gypsophila Excellence
60576,Gypsophila Excellence Pyg
29337,Gypsophila Excellence Pyg
32385,Garden Rose Hot Pink Yves Piage
21023,Gypsophila Million Star
17773,Gypsophila Million Star
21025,Gypsophila Million Star
17691,Gypsophila Wild Pearl
42528,Garden Rose Pink Keira
29327,Gypsophilaosmic
46980,Gypsophilaosmic
68896,Rose Pink Pinky Promise
54178,Rose Pch Shimmer
53473,Rose Pch Shimmer
30526,Rose Pch Shimmer
53474,Rose Pch Shimmer
67366,Rose Pch Shimmer
53475,Rose Pch Shimmer
40952,Garden Rose Gold Mustard
13030,Hydrangea Pink Crystal
37310,Garden Rose Pink Romantic
67417,Rose Lav Earl Grey
37158,Garden Rose Hot Pink Baronesse
37158,Garden Rose Hot Pink Baronesse
13030,Hydrangea Pink Crystal
52536,Rose Var Light Spirit
68638,Spray Rose Lav Portrait
56866,Spray Rose Yeloraora
30744,Rose Hot Pink Hot Lady
52566,Spray Rose Org Sensation
30744,Rose Hot Pink Hot Lady
58807,Spray Rose Pinkozumel
42520,Garden Spray White lanchest
13027,Hydrangea Tintedlue Light
40947,Rose Yellow Brighton
48892,Rose Yellow Brighton
20314,Rose Yellow Brighton
48893,Rose Yellow Brighton
54440,Rose Yellow Brighton
68636,Spray Rose Whitee Loyal
27220,Hydrangea White & Blue
43307,Hydrangea White & Blue
43478,Hydrangea White & Blue
51291,Hydrangea White & Blue
42063,Hydrangea White & Blue
27220,Hydrangea White & Blue
43307,Hydrangea White & Blue
43478,Hydrangea White & Blue
30960,Spray Rose Hot Pink Majolica
68827,Rose Pink Expression
28633,Rose Pink Expression
30960,Spray Rose Hot Pink Majolica
27220,Hydrangea White & Blue
43307,Hydrangea White & Blue
43478,Hydrangea White & Blue
51291,Hydrangea White & Blue
42063,Hydrangea White & Blue
57543,Spray Rose Org Royal Flash
17375,Hydrangea Green Mojito Select
43493,Hydrangea Green Mojito Select
17375,Hydrangea Green Mojito Select
43493,Hydrangea Green Mojito Select
23835,Rose White Tibet
66826,Rose White Tibet
23881,Rose White Tibet
40684,Rose White Tibet
24612,Rose White Tibet
30551,Rose White Tibet
54415,Rose White Tibet
39798,Rose White Tibet
66761,Rose White Tibet
30609,Rose White Tibet
54416,Rose White Tibet
20502,Spray Rose Yelril Star Lemon
30308,Rose Lavool Water
67382,Rose Lavool Water
30732,Rose Lavool Water
62189,Rose Lavool Water
30839,Rose Lavool Water
33879,Rose Lavool Water
51021,Rose Lavool Water
33702,Hydrangea Green Antique
31029,Spray Rose Orgabe
33702,Hydrangea Green Antique
30254,Spray Rose Yelabe
67057,Spray Rose White Majo
23551,Spray Rose White Majolika
23598,Spray Rose White Majolika
23575,Spray Rose White Majolika
52624,Spray Rose White Majolika
17363,Hydrangea Green Shamrock
53542,Hydrangea Green Shamrock
17363,Hydrangea Green Shamrock
53542,Hydrangea Green Shamrock
23589,Spray Rose Red Mikado
17363,Hydrangea Green Shamrock
53542,Hydrangea Green Shamrock
30249,Spray Rose Orgril Star
60925,Rose Hot Pinkherry-O
60925,Rose Hot Pinkherry-O
56806,Spray Rose Hot Pink Dril Star
29266,Spray Rose Red Dril Star
25800,Spray Rose Yelril Star
52442,Spray Rose Yellow Drill Star
56806,Spray Rose Hot Pink Drill Star
64136,Spray Rose Peach Apricot Dril Stars
34539,Spray Rose Peach Light Pink Dril Star
46836,Rose Brown Coffee Break
28306,Hydrangea Green Mini
51364,Hydrangea Green Mini
48987,Hydrangea Green Mini Mojito
12584,Hydrangea Green-Dark Mini
42065,Hydrangea Green-Dark Mini
56863,Spray Rose White Pascua
53781,Rose Var Paloma
25765,Hypericum Pink Ilusion m
30038,Spray Rose Red/Brg Rubicon
32269,Hypericum Grn Lucky Rom
46857,Rose Pink Secret Garden
46858,Rose Pink Secret Garden
36435,Hypericum Pch Mellow Rom
64128,Spray RoseYellowSomerset
53632,Spray Rose Lavender Ocean Milk
12280,Hypericum Pink Sweet Rom
46892,Rose Pink Priceless
28986,Rose Pink Priceless
17687,Hypericum Pink Light Lovely Rom
31879,Spray Rose Pink Assorted
17687,Hypericum Pink Light Lovely Rom
23576,Spray Rose Assorted
29014,Spray Rose Assorted
29314,Spray Rose Assorted
31613,Spray Rose Assorted m
65171,Sprose Assorted Luxeol. 10
31879,Spray Rose Pink Assorted
36487,Hypericum Green Jungle Roma
54821,Roserw Moab
64129,Spray Rose White Floreana
12182,Hypericumurg Rocky Rom
20397,Hypericum Red True Rom m
49545,Rose Var Wildcat
52270,Spray Rose White Swt Dream
41994,Spray Rose White Swt Dreams
52271,Spray Rose White Swt Dreams
68368,Hypericum Green Ilusion
58806,Spray Rose Cream New Moon
28789,Rose Pink Geraldine
46791,Rose Pink Geraldine
28771,Rose Pink Geraldine
30640,Rose Pink Geraldine
68370,Hypericum White Ilusion
54445,Roseream Soul
68706,Spray Rose Cream Champaign Majolika
53452,Rose Peach Coral Reef
49044,Spray Rose Sal Fibo Nautilis
45726,Spray Rose Pink Ginger
51229,Rose Var Raspberry Ice
68365,Hypericum Peach Ilusion
52440,Spray Rose Yellow Fibonacci Gioconda
28271,Hypericum Assorted
28281,Hypericum Assorted
50502,Hypericum Green lora
50503,Hypericum Red Dark Blue lora
68361,Hypericum Red Ilusion
62858,Spray Rose Red Hot Desire
50501,Hypericum Red lora
50503,Hypericum Red Dark Blue lora
46848,Rose YellowTurtle
46849,Rose YellowTurtle
36434,Hypericum White Cool Rom
52438,Spray Rose Pink Green Fibonacci
52439,Spray Rose Pink Green Fibonacci
62021,Spray Rose White Snoflake
30211,Spray Rose White Snowflake
65412,Spray Rose White Snowflake
65667,Spray Rose White Snowflake
41965,Iris Assorted
35583,Iris White Casablanca
30399,Rose Var Cherry Brandy
51084,Rose Var Cherry Brandy
30736,Rose Var Cherry Brandy
64127,Spray Rose Pink Elba
67445,Rose Pink Jessika
52873,Rose Pink Jessika
67446,Rose Pink Jessika
52874,Rose Pink Jessika
27796,Laceflower White Queen Anne's
55444,Lily Hybrid White Santander
55445,Lily Hybrid White Santander
21063,Laceflower Green Mist
67023,Spray Rose Peach Aureus
40702,Spray Rose Peach Aureus
49020,Spray Roseream Wink
26399,Rose White Assorted
52257,Spray Rosereamreta
57932,Lily Hybrid Pink Stargazer
23469,Rose Pink Assorted
26203,Rose Pink Assorted
25922,Rose Lavender Assorted
40865,Rose Lavender Assorted
53848,Lily Yellow Pavia
55852,Lily Yellow Pavia
54157,Lily White Richmond
34548,Spray Rose Lavender Silver Milk
64145,Spray Rose Lavender Silver Milk
30623,Rose Hot Pink Full Monty
30622,Rose Hot Pink Full Monty
52430,Rose Hot Pink Full Monty
30623,Rose Hot Pink Full Monty
30622,Rose Hot Pink Full Monty
52430,Rose Hot Pink Full Monty
23421,Rose Assorted
37805,Rose Assorted
48602,Rose Assorted
23480,Rose Assorted
51056,Rose Assorted
25804,Rose Assorted
29003,Rose Assorted
51216,Rose Assorted
25922,Rose Lavender Assorted
40865,Rose Lavender Assorted
23469,Rose Pink Assorted
26203,Rose Pink Assorted
26399,Rose White Assorted
29959,Rose Peach Phoenix
53759,Rose Peach Phoenix
26371,Rose Peach Phoenix
54155,Lily Pink Albufeira
68637,Spray Rose Peach apricorn
40146,Lily Pink Brindisi
53853,Lily Pink Brindisi
55781,Lily Org Honesty
68747,Rose Pink Cold Brew
28592,Spray Rose Lavender Moon
42978,Lily Hyb White Helvetia
49958,Spray Rose Hot Pink
55450,Lily Hybrid Pink Star/Para
55451,Lily Hybrid Pink Star/Para
64122,Spray Rose Pink Phuket
62022,Rose Peach Tiffany
62118,Rose Peach Tiffany
48932,Rose Peach Tiffany
62219,Rose Lavender Assorted
57652,Lily White Courier
49958,Spray Rose Hot Pink Gem Star
33583,Rose Vararista
68634,Spray Rose Pink Sft Pink Follies0
64126,Spray Rose Peach Aby
57657,Lily Hybrid Pink Starfighter
52696,Lily Hybrid Pink Starfighter
57020,Rose Toffee
48144,Rose Toffee
52403,Spray Rose Cream Sahara Sensation
67032,Spray Rose Pink Majolica
23582,Spray Rose Pink Majolica
49136,Spray Rose Pink Majolica
52612,Spray Rose Pink Majolica
49964,Garden Spray Rose Loli x6st
23521,Spray Rose Htpk L Lydia
23520,Spray Rose Htpk L Lydia
62238,Lily Assorted Asiactic/LA
29158,Lily Assorted
17710,Lily Assorted
25714,Lily Assorted
49229,Lily Assorted
35410,Lily Assorted LA/ Asiatic Mex
52586,Rose Pink Expression
68828,Rose Pink Expression
52587,Rose Pink Expression
23521,Spray Rose Htpk L Lydia
23520,Spray Rose Htpk L Lydia
57668,Lily Hyb Pnk Sorbonne
34824,Lily Hyb White Siberia
27668,Spray Rose Pink Starlush
61068,Spray Rose Pink Starlush
24358,Rose Lav Moodylues
23555,Spray Rose Pch Ilse
53851,Lily Pch Salmonlassic
68104,Lily White Litouwen
52708,Lily White Litouwen lor
52262,Spray Rose Pinke Loving
52263,Spray Rose Pinke Loving
34102,Lily Hyb White Saronno lor
64149,Spray Rose Pchali
27552,Rose Lav Ocean Song
24043,Rose Lav Ocean Song
43824,Rose Lav Ocean Song
51367,Roseream de laream
30636,Roseream de laream
57646,Lily Yelloweau Soleil
25587,Lily Org Puma
26407,Lily Hyb Pnk Table Dance
52545,Rose Yelumblebee
52396,Rose Yelumblebee
65350,Rose Red Hearts
49086,Rose Red Hearts
57041,Rose Red Hearts
52712,Lily Pink Indian Summerset
24460,Rose Pink Frutetto
57672,Lilyonca D'Or
57673,Lilyonca D'Or
68166,Lily Hyb White Zambesi
36841,Rose Var Wild Spirit
33110,Lily Whiteach
55782,Lily Org Eremo
51326,Rose Pink Garden Spirit
51325,Rose Pink Garden Spirit
30664,Rose White Aspen
54968,Rose Hot Pink Pink
68068,Lily Orange Talisker
57638,Lily Hyb White Tisento lor
54968,Rose Hot Pink Pink
69276,Rose Org Joy
68892,Rose Hot Pink Tina
68893,Rose Hot Pink Tina
68892,Rose Hot Pink Tina
68893,Rose Hot Pink Tina
34935,Lily Org Tressor
52719,Lily Org Tressor lora
57927,Lily Hyb White Premiumlonde 2b
48793,Lily Hyb White Premiumlonde
21179,Limonium White Diamond
21178,Limonium Pink Sinensis
24046,Rose Lav Amnesia
48118,Rose Lav Amnesia
29411,Limoniumlue Maine
32957,Limonium White Misty
60589,Limonium White Misty
21181,Limonium White Misty
68685,Rose Lavool Down
58837,Lisianthushampagne Voyage0
21186,Limoniumlue Misty
32956,Limoniumlue Misty
21185,Limoniumlue Misty
23755,Rose White Vendela
24061,Rose White Vendela
23838,Rose White Vendela
24654,Rose White Vendela
24914,Rose White Vendela
30769,Rose White Vendela
51315,Rose White Vendela
24647,Rose White Vendela
51066,Rose White Vendela
30841,Rose White Vendela
25164,Rose White Vendela
51047,Rose White Vendela
20343,Rose Var Sweetness
62888,Mum Spider Purple
38502,Mum Spider Assorted lora
21991,Mum Spider Assorted
50012,Mum Spider Lavender Anas l
22000,Mum Spider Lavender
52321,Rose Pink Miss Piggy
52322,Rose Pink Miss Piggy
30409,Rose Pink Faith
20326,Rose Pink Faith
52002,Rose Peach Felicity
68901,Rose Peach Felicity
33731,Rose White Polar Star
37374,Mum Spider White
52682,Mum Spider White Anastasia
62886,Mum Spider White Yazoo
21963,Mum Spider White Yazoo
24690,Sweetheart Rose White Eskimo
50737,Mum Disbud Anem. Marshmllw
51814,Mum Disbud Red Testarosa
59037,Mum Disbud Salmon Aljonka
50013,Mum SpiderYellowAnas lra
21988,Mum Spider Yellow
62887,Mum Spider Yellow
21943,Mum Spider Yellow Anastasia
21964,Mum Spider Yellow Anastasia
59464,Mum Disbudreamaffe Latte
46971,Mum Spider Green
62841,Mum Spider Green
37301,Mum Spider Green Dark
49397,Mum Disall Purple Aragon
59326,Mum Disall Purple Gustav
59577,Mum Disall Purple Gustav
57933,Mum Disbud Purple Andrea
59332,Mum Disbud Purple Gaviria
62892,Mum Disbud Purple Tornado
49398,Mum Disall Pinkonbonm
59324,Mum Disall Pink Etnarazuca
50737,Mum Disbud Anem. Marshmllw
50641,Mum Disbud Pink Rossano
24967,Sweetheart Roseream Medeo
59146,Mum Disall Yellow Paladov
65787,Mum Disall Yellow Paladov
59211,Mum Disbud Pasion d Almndra
51799,Mum Disbud Yellow
59322,Mum Disall Pch Sorbeterry
58282,Mum Disbud Peach
59035,Mum Disbud Peach Linette
59037,Mum Disbud Salmon Aljonka
57134,Mum Disall Assorted
21971,Mum Disbud Assorted
21950,Mum Disbud Assorted
60557,Mum Disbud Assorted Seasonal
50807,Mum Disall Lavender Mochim
49398,Mum Disall Pink Bonbon
52136,Mum Disbud Lavandy Floss
59336,Mum Disbud Lavender Lotus
50831,Mum Disbud Rossano Dark
30883,Sweetheart Rose Pink Esther
62894,Mum Disbud Rossano Charlot
59211,Mum Disbud Pasion d Almndra
59327,Mum Disall White Evidence
60967,Mum Disall White Zonarem
50959,Mum Disall White Superbowl
54730,Mum Disbud White Arctic Queen
54694,Mum Disbud White Arctic Queen
49581,Mum Disbud White Arctic Queen
62889,Mum Disbud White Chita
57127,Mum Disbud White Magnum
62890,Mum Disbud White Magnum
21933,Mum Disbud White Maisy
59018,Mum Disbud White Tatto
50842,Mum Disbud White Tatto
