competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,cleaned_name_used,created_at,eta_date
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,40,60,111.6,1.86,Sahara Rose,2025-05-28,2025-06-06
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,40,84,152.88,1.82,Sahara Rose,2025-05-28,2025-06-06
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,40,168,300.72,1.79,Sahara Rose,2025-05-28,2025-06-06
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,40,336,581.28,1.73,Sahara Rose,2025-05-28,2025-06-06
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,50,60,122.4,2.04,Sahara Rose,2025-05-28,2025-06-06
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,50,84,166.32,1.98,Sahara Rose,2025-05-28,2025-06-06
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,50,168,325.92,1.94,Sahara Rose,2025-05-28,2025-06-06
PetalJet,3963133067325,Sahara Rose,Premium Roses,Cream,50,336,638.4,1.9,Sahara Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,40,20,59.0,2.95,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,40,40,92.0,2.3,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,40,80,179.2,2.24,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,40,160,344.0,2.15,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,50,20,61.8,3.09,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,50,40,98.0,2.45,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,50,80,190.4,2.38,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,50,160,368.0,2.3,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,60,20,65.0,3.25,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,60,40,104.4,2.61,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,60,80,203.2,2.54,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,1794122612797,Sahara Sensation Spray Rose,Spray Roses,best seller,60,160,392.0,2.45,Sahara Sensation Spray Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,40,60,80.4,1.34,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,40,84,108.36,1.29,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,40,168,215.04,1.28,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,40,336,420.0,1.25,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,50,60,84.6,1.41,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,50,84,115.92,1.38,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,50,168,228.48,1.36,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,50,336,446.88,1.33,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,60,84,131.88,1.57,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,60,168,255.36,1.52,Salma Rose,2025-05-28,2025-06-06
PetalJet,8427815371061,Salma Rose,Premium Roses,Pink,60,336,497.28,1.48,Salma Rose,2025-05-28,2025-06-06
PetalJet,4638404804707,Salmon Oefa Cremon Chrysanthemum,Chrysanthemums,Fall,45,70,93.1,1.33,Salmon Oefa Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4638404804707,Salmon Oefa Cremon Chrysanthemum,Chrysanthemums,Fall,45,100,130.0,1.3,Salmon Oefa Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4638404804707,Salmon Oefa Cremon Chrysanthemum,Chrysanthemums,Fall,65,100,133.0,1.33,Salmon Oefa Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8427954176309,Sandstorm Rose,Premium Roses,blush,60,72,196.56,2.73,Sandstorm Rose,2025-05-28,2025-06-06
PetalJet,8427954176309,Sandstorm Rose,Premium Roses,blush,60,144,384.48,2.67,Sandstorm Rose,2025-05-28,2025-06-06
PetalJet,8427954176309,Sandstorm Rose,Premium Roses,blush,60,288,748.8,2.6,Sandstorm Rose,2025-05-28,2025-06-06
PetalJet,8427954176309,Sandstorm Rose,Premium Roses,blush,70,72,209.52,2.91,Sandstorm Rose,2025-05-28,2025-06-06
PetalJet,8427954176309,Sandstorm Rose,Premium Roses,blush,70,144,404.64,2.81,Sandstorm Rose,2025-05-28,2025-06-06
PetalJet,8427954176309,Sandstorm Rose,Premium Roses,blush,70,288,792.0,2.75,Sandstorm Rose,2025-05-28,2025-06-06
PetalJet,1792902987837,Sandy Rose,Premium Roses,Cream,50,60,90.6,1.51,Sandy Rose,2025-05-28,2025-06-06
PetalJet,1792902987837,Sandy Rose,Premium Roses,Cream,50,84,123.48,1.47,Sandy Rose,2025-05-28,2025-06-06
PetalJet,1792902987837,Sandy Rose,Premium Roses,Cream,50,168,240.24,1.43,Sandy Rose,2025-05-28,2025-06-06
PetalJet,1792902987837,Sandy Rose,Premium Roses,Cream,50,336,463.68,1.38,Sandy Rose,2025-05-28,2025-06-06
PetalJet,1792902987837,Sandy Rose,Premium Roses,Cream,60,84,142.8,1.7,Sandy Rose,2025-05-28,2025-06-06
PetalJet,1792902987837,Sandy Rose,Premium Roses,Cream,60,168,277.2,1.65,Sandy Rose,2025-05-28,2025-06-06
PetalJet,1792902987837,Sandy Rose,Premium Roses,Cream,60,252,405.72,1.61,Sandy Rose,2025-05-28,2025-06-06
PetalJet,6853497978979,Santana Rose,Premium Roses,Fall,50,48,76.8,1.6,Santana Rose,2025-05-28,2025-06-06
PetalJet,6853497978979,Santana Rose,Premium Roses,Fall,50,72,108.72,1.51,Santana Rose,2025-05-28,2025-06-06
PetalJet,6853497978979,Santana Rose,Premium Roses,Fall,50,144,213.12,1.48,Santana Rose,2025-05-28,2025-06-06
PetalJet,6853497978979,Santana Rose,Premium Roses,Fall,60,72,119.52,1.66,Santana Rose,2025-05-28,2025-06-06
PetalJet,6853497978979,Santana Rose,Premium Roses,Fall,60,144,233.28,1.62,Santana Rose,2025-05-28,2025-06-06
PetalJet,10034048401717,Scabiosa Focal Scoop Dark Purple,Scabiosa,magenta,60,60,96.6,1.61,Scabiosa Focal Scoop Dark Purple,2025-05-28,2025-06-06
PetalJet,10034048401717,Scabiosa Focal Scoop Dark Purple,Scabiosa,magenta,60,100,146.0,1.46,Scabiosa Focal Scoop Dark Purple,2025-05-28,2025-06-06
PetalJet,10034051416373,Scabiosa Focal Scoop Lavender,Scabiosa,Lavender,60,60,96.6,1.61,Scabiosa Focal Scoop Lavender,2025-05-28,2025-06-06
PetalJet,10034051416373,Scabiosa Focal Scoop Lavender,Scabiosa,Lavender,60,100,146.0,1.46,Scabiosa Focal Scoop Lavender,2025-05-28,2025-06-06
PetalJet,10034054791477,Scabiosa Focal Scoop Merlot,Scabiosa,Berry,60,60,96.6,1.61,Scabiosa Focal Scoop Merlot,2025-05-28,2025-06-06
PetalJet,10034054791477,Scabiosa Focal Scoop Merlot,Scabiosa,Berry,60,100,146.0,1.46,Scabiosa Focal Scoop Merlot,2025-05-28,2025-06-06
PetalJet,10034043814197,Scabiosa Focal Scoop Punch,Scabiosa,neww,60,60,96.6,1.61,Scabiosa Focal Scoop Punch,2025-05-28,2025-06-06
PetalJet,10034043814197,Scabiosa Focal Scoop Punch,Scabiosa,neww,60,100,146.0,1.46,Scabiosa Focal Scoop Punch,2025-05-28,2025-06-06
PetalJet,10034063835445,Scabiosa Focal Scoop Strawberry,Scabiosa,Bicolor,60,60,96.6,1.61,Scabiosa Focal Scoop Strawberry,2025-05-28,2025-06-06
PetalJet,10034063835445,Scabiosa Focal Scoop Strawberry,Scabiosa,Bicolor,60,100,146.0,1.46,Scabiosa Focal Scoop Strawberry,2025-05-28,2025-06-06
PetalJet,10034057675061,Scabiosa Focal Scoop Sweetness,Scabiosa,blush,60,60,96.6,1.61,Scabiosa Focal Scoop Sweetness,2025-05-28,2025-06-06
PetalJet,10034057675061,Scabiosa Focal Scoop Sweetness,Scabiosa,blush,60,100,146.0,1.46,Scabiosa Focal Scoop Sweetness,2025-05-28,2025-06-06
PetalJet,10033870733621,Scabiosa Focal Scoop Ube,Scabiosa,grape,60,60,96.6,1.61,Scabiosa Focal Scoop Ube,2025-05-28,2025-06-06
PetalJet,10033870733621,Scabiosa Focal Scoop Ube,Scabiosa,grape,60,100,146.0,1.46,Scabiosa Focal Scoop Ube,2025-05-28,2025-06-06
PetalJet,10034045387061,Scabiosa Focal Scoop Vanilla Blush,Scabiosa,blush,60,60,96.6,1.61,Scabiosa Focal Scoop Vanilla Blush,2025-05-28,2025-06-06
PetalJet,10034045387061,Scabiosa Focal Scoop Vanilla Blush,Scabiosa,blush,60,100,146.0,1.46,Scabiosa Focal Scoop Vanilla Blush,2025-05-28,2025-06-06
PetalJet,10034042994997,Scabiosa Focal Scoop White,Scabiosa,scoops,60,60,96.6,1.61,Scabiosa Focal Scoop White,2025-05-28,2025-06-06
PetalJet,10034042994997,Scabiosa Focal Scoop White,Scabiosa,scoops,60,100,146.0,1.46,Scabiosa Focal Scoop White,2025-05-28,2025-06-06
PetalJet,10033852809525,Scabiosa Focal Scoops Assorted Box #910,Scabiosa,assorted,60,60,96.6,1.61,Scabiosa Focal Scoops Assorted Box #910,2025-05-28,2025-06-06
PetalJet,10033852809525,Scabiosa Focal Scoops Assorted Box #910,Scabiosa,assorted,60,100,146.0,1.46,Scabiosa Focal Scoops Assorted Box #910,2025-05-28,2025-06-06
PetalJet,10033852809525,Scabiosa Focal Scoops Assorted Box #910,Scabiosa,assorted,60,140,183.4,1.31,Scabiosa Focal Scoops Assorted Box #910,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,40,48,72.48,1.51,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,40,72,103.68,1.44,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,40,144,200.16,1.39,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,40,288,388.8,1.35,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,50,48,80.64,1.68,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,50,72,115.2,1.6,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,50,144,224.64,1.56,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,50,288,434.88,1.51,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,60,72,126.72,1.76,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,60,144,243.36,1.69,Scandal Rose,2025-05-28,2025-06-06
PetalJet,8152481038645,Scandal Rose,Premium Roses,Lavender,60,288,478.08,1.66,Scandal Rose,2025-05-28,2025-06-06
PetalJet,1826006728765,Sea Waltz Delphinium,Delphinium,Blue,60,80,98.4,1.23,Sea Waltz Delphinium,2025-05-28,2025-06-06
PetalJet,1826006728765,Sea Waltz Delphinium,Delphinium,Blue,60,100,111.0,1.11,Sea Waltz Delphinium,2025-05-28,2025-06-06
PetalJet,1826006728765,Sea Waltz Delphinium,Delphinium,Blue,70,140,162.4,1.16,Sea Waltz Delphinium,2025-05-28,2025-06-06
PetalJet,1826006728765,Sea Waltz Delphinium,Delphinium,Blue,80,120,154.8,1.29,Sea Waltz Delphinium,2025-05-28,2025-06-06
PetalJet,1793882325053,Secret Garden Rose,Garden Roses,Garden Rose,50,60,99.0,1.65,Secret Garden Rose,2025-05-28,2025-06-06
PetalJet,1793882325053,Secret Garden Rose,Garden Roses,Garden Rose,50,72,111.6,1.55,Secret Garden Rose,2025-05-28,2025-06-06
PetalJet,1793882325053,Secret Garden Rose,Garden Roses,Garden Rose,50,96,144.0,1.5,Secret Garden Rose,2025-05-28,2025-06-06
PetalJet,1793882325053,Secret Garden Rose,Garden Roses,Garden Rose,50,192,280.32,1.46,Secret Garden Rose,2025-05-28,2025-06-06
PetalJet,1793882325053,Secret Garden Rose,Garden Roses,Garden Rose,60,96,161.28,1.68,Secret Garden Rose,2025-05-28,2025-06-06
PetalJet,1793882325053,Secret Garden Rose,Garden Roses,Garden Rose,60,192,314.88,1.64,Secret Garden Rose,2025-05-28,2025-06-06
PetalJet,4707520086115,Select Blue Hydrangea,Hydrangea,best seller,,18,56.34,3.13,Select Blue Hydrangea,2025-05-28,2025-06-06
PetalJet,4707520086115,Select Blue Hydrangea,Hydrangea,best seller,36,36,109.8,3.05,Select Blue Hydrangea,2025-05-28,2025-06-06
PetalJet,8668123529525,Select Bogotana Blue Hydrangea,Hydrangea,Blue,,18,52.2,2.9,Select Bogotana Blue Hydrangea,2025-05-28,2025-06-06
PetalJet,8668123529525,Select Bogotana Blue Hydrangea,Hydrangea,Blue,36,36,98.28,2.73,Select Bogotana Blue Hydrangea,2025-05-28,2025-06-06
PetalJet,8667887501621,Select Elite Blueberry Hydrangea,Hydrangea,Blue,,18,59.94,3.33,Select Elite Blueberry Hydrangea,2025-05-28,2025-06-06
PetalJet,8667887501621,Select Elite Blueberry Hydrangea,Hydrangea,Blue,36,36,117.36,3.26,Select Elite Blueberry Hydrangea,2025-05-28,2025-06-06
PetalJet,4712140537955,Select Elite Purple Hydrangea,Hydrangea,Fall,,16,65.6,4.1,Select Elite Purple Hydrangea,2025-05-28,2025-06-06
PetalJet,4712140537955,Select Elite Purple Hydrangea,Hydrangea,Fall,32,32,128.0,4.0,Select Elite Purple Hydrangea,2025-05-28,2025-06-06
PetalJet,4707533881443,Select Elite Shocking Blue Hydrangea,Hydrangea,Blue,,18,65.16,3.62,Select Elite Shocking Blue Hydrangea,2025-05-28,2025-06-06
PetalJet,4707533881443,Select Elite Shocking Blue Hydrangea,Hydrangea,Blue,36,36,122.76,3.41,Select Elite Shocking Blue Hydrangea,2025-05-28,2025-06-06
PetalJet,4712170586211,Select Emerald Green Variegated Hydrangea,Hydrangea,Fall,,18,63.54,3.53,Select Emerald Green Variegated Hydrangea,2025-05-28,2025-06-06
PetalJet,4712170586211,Select Emerald Green Variegated Hydrangea,Hydrangea,Fall,36,36,120.24,3.34,Select Emerald Green Variegated Hydrangea,2025-05-28,2025-06-06
PetalJet,4707531227235,Select Emerald Hydrangea,Hydrangea,Fall,,18,60.48,3.36,Select Emerald Hydrangea,2025-05-28,2025-06-06
PetalJet,4707531227235,Select Emerald Hydrangea,Hydrangea,Fall,36,36,117.72,3.27,Select Emerald Hydrangea,2025-05-28,2025-06-06
PetalJet,8709328666933,Select Hydrangea Assorted Box #961,Hydrangea,assorted,,18,59.58,3.31,Select Hydrangea Assorted Box #961,2025-05-28,2025-06-06
PetalJet,8709328666933,Select Hydrangea Assorted Box #961,Hydrangea,assorted,36,36,112.32,3.12,Select Hydrangea Assorted Box #961,2025-05-28,2025-06-06
PetalJet,10033478828341,Select Hydrangea Assorted Box #962,Hydrangea,assorted,,18,60.48,3.36,Select Hydrangea Assorted Box #962,2025-05-28,2025-06-06
PetalJet,10033478828341,Select Hydrangea Assorted Box #962,Hydrangea,assorted,36,36,117.72,3.27,Select Hydrangea Assorted Box #962,2025-05-28,2025-06-06
PetalJet,8709351997749,Select Hydrangea Assorted Box #963,Hydrangea,assorted,,18,65.16,3.62,Select Hydrangea Assorted Box #963,2025-05-28,2025-06-06
PetalJet,8709351997749,Select Hydrangea Assorted Box #963,Hydrangea,assorted,36,36,122.76,3.41,Select Hydrangea Assorted Box #963,2025-05-28,2025-06-06
PetalJet,8716624396597,Select Hydrangea Assorted Box #964,Hydrangea,assorted,,18,60.12,3.34,Select Hydrangea Assorted Box #964,2025-05-28,2025-06-06
PetalJet,8716624396597,Select Hydrangea Assorted Box #964,Hydrangea,assorted,36,36,113.4,3.15,Select Hydrangea Assorted Box #964,2025-05-28,2025-06-06
PetalJet,9287593918773,Select Hydrangea Assorted Box #965,Hydrangea,assorted,,18,61.2,3.4,Select Hydrangea Assorted Box #965,2025-05-28,2025-06-06
PetalJet,9287593918773,Select Hydrangea Assorted Box #965,Hydrangea,assorted,36,36,119.16,3.31,Select Hydrangea Assorted Box #965,2025-05-28,2025-06-06
PetalJet,4707528933475,Select Sage Green Hydrangea,Hydrangea,Green,,18,56.34,3.13,Select Sage Green Hydrangea,2025-05-28,2025-06-06
PetalJet,4707528933475,Select Sage Green Hydrangea,Hydrangea,Green,36,36,109.8,3.05,Select Sage Green Hydrangea,2025-05-28,2025-06-06
PetalJet,4712137883747,Select Soft Lilac Hydrangea,Hydrangea,Lavender,,18,60.48,3.36,Select Soft Lilac Hydrangea,2025-05-28,2025-06-06
PetalJet,4712137883747,Select Soft Lilac Hydrangea,Hydrangea,Lavender,36,36,117.72,3.27,Select Soft Lilac Hydrangea,2025-05-28,2025-06-06
PetalJet,4703438045283,Select White Hydrangea,Hydrangea,best seller,,18,59.04,3.28,Select White Hydrangea,2025-05-28,2025-06-06
PetalJet,4703438045283,Select White Hydrangea,Hydrangea,best seller,36,36,114.48,3.18,Select White Hydrangea,2025-05-28,2025-06-06
PetalJet,1822245224509,Shimmer Rose,Premium Roses,Peach,60,84,135.24,1.61,Shimmer Rose,2025-05-28,2025-06-06
PetalJet,1822245224509,Shimmer Rose,Premium Roses,Peach,60,168,263.76,1.57,Shimmer Rose,2025-05-28,2025-06-06
PetalJet,1822245224509,Shimmer Rose,Premium Roses,Peach,60,336,517.44,1.54,Shimmer Rose,2025-05-28,2025-06-06
PetalJet,1822245224509,Shimmer Rose,Premium Roses,Peach,70,84,144.48,1.72,Shimmer Rose,2025-05-28,2025-06-06
PetalJet,1822245224509,Shimmer Rose,Premium Roses,Peach,70,168,280.56,1.67,Shimmer Rose,2025-05-28,2025-06-06
PetalJet,1822245224509,Shimmer Rose,Premium Roses,Peach,70,336,547.68,1.63,Shimmer Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,40,48,92.64,1.93,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,40,72,133.92,1.86,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,40,144,260.64,1.81,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,40,288,506.88,1.76,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,50,48,97.44,2.03,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,50,72,138.96,1.93,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,50,144,270.72,1.88,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,4618690461795,Shine On Garden Rose,Garden Roses,Peach,50,288,529.92,1.84,Shine On Garden Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,40,48,71.04,1.48,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,40,72,100.08,1.39,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,40,144,195.84,1.36,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,40,288,380.16,1.32,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,50,48,76.8,1.6,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,50,72,108.72,1.51,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,50,144,213.12,1.48,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,50,288,414.72,1.44,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,60,72,116.64,1.62,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,60,144,227.52,1.58,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8594022924597,Shogun Rose,Premium Roses,Lavender,60,288,443.52,1.54,Shogun Rose,2025-05-28,2025-06-06
PetalJet,8436089782581,Shukrani Rose,Premium Roses,Peach,50,48,89.28,1.86,Shukrani Rose,2025-05-28,2025-06-06
PetalJet,8436089782581,Shukrani Rose,Premium Roses,Peach,50,72,127.44,1.77,Shukrani Rose,2025-05-28,2025-06-06
PetalJet,8436089782581,Shukrani Rose,Premium Roses,Peach,50,144,247.68,1.72,Shukrani Rose,2025-05-28,2025-06-06
PetalJet,8436089782581,Shukrani Rose,Premium Roses,Peach,50,288,480.96,1.67,Shukrani Rose,2025-05-28,2025-06-06
PetalJet,8436089782581,Shukrani Rose,Premium Roses,Peach,60,72,132.48,1.84,Shukrani Rose,2025-05-28,2025-06-06
PetalJet,8436089782581,Shukrani Rose,Premium Roses,Peach,60,144,259.2,1.8,Shukrani Rose,2025-05-28,2025-06-06
PetalJet,8436089782581,Shukrani Rose,Premium Roses,Peach,60,288,498.24,1.73,Shukrani Rose,2025-05-28,2025-06-06
PetalJet,4549809733731,Siente Garden Rose,Garden Roses,Garden Rose,50,48,96.48,2.01,Siente Garden Rose,2025-05-28,2025-06-06
PetalJet,4549809733731,Siente Garden Rose,Garden Roses,Garden Rose,50,72,138.24,1.92,Siente Garden Rose,2025-05-28,2025-06-06
PetalJet,4549809733731,Siente Garden Rose,Garden Roses,Garden Rose,50,144,269.28,1.87,Siente Garden Rose,2025-05-28,2025-06-06
PetalJet,4549809733731,Siente Garden Rose,Garden Roses,Garden Rose,50,288,518.4,1.8,Siente Garden Rose,2025-05-28,2025-06-06
PetalJet,4549809733731,Siente Garden Rose,Garden Roses,Garden Rose,60,72,148.32,2.06,Siente Garden Rose,2025-05-28,2025-06-06
PetalJet,4549809733731,Siente Garden Rose,Garden Roses,Garden Rose,60,144,288.0,2.0,Siente Garden Rose,2025-05-28,2025-06-06
PetalJet,4549809733731,Siente Garden Rose,Garden Roses,Garden Rose,60,288,561.6,1.95,Siente Garden Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,40,48,69.12,1.44,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,40,72,96.48,1.34,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,40,144,187.2,1.3,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,40,288,365.76,1.27,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,50,48,76.8,1.6,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,50,72,108.72,1.51,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,50,144,213.12,1.48,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,50,288,414.72,1.44,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,60,72,116.64,1.62,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,60,144,227.52,1.58,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,1382213615677,Silantoi Rose,Premium Roses,Bicolor,60,288,443.52,1.54,Silantoi Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,40,70,102.9,1.47,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,40,80,112.8,1.41,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,40,90,122.4,1.36,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,40,120,154.8,1.29,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,40,240,297.6,1.24,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,50,80,128.0,1.6,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,50,110,169.4,1.54,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,50,220,325.6,1.48,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,60,80,141.6,1.77,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,60,110,188.1,1.71,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,4407266705507,Silver Mikado Spray Rose,Spray Roses,Lavender,60,220,360.8,1.64,Silver Mikado Spray Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,40,60,80.4,1.34,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,40,84,108.36,1.29,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,40,168,215.04,1.28,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,40,336,420.0,1.25,Silvery Light Rose,2025-05-28,2025-06-06
