color,competitor,competitor_product_group_name,competitor_product_id,competitor_product_name,created_at,eta_date,matched_product_group_name,matched_variety_name,price_per_stem,product_group_key,product_group_score,stem_length,stems_per_unit,unit_price,variety_key,variety_score
best seller,PetalJet,Spray Roses,49804806455605,Bliss Storm Spray Rose -,2025-05-03,2025-05-13,Spray Roses,Spray Roses Brilliant Stars Leo,2.46,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,50,80,196.8,2b6d2da3-c326-4896-9417-ed2dac5e4f59,0.9172441959381104
best seller,PetalJet,Spray Roses,49804813762869,Bliss Storm Spray Rose -,2025-05-03,2025-05-13,Spray Roses,Spray Roses Brilliant Stars Leo,3.32,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,60,20,66.4,2b6d2da3-c326-4896-9417-ed2dac5e4f59,0.9172441959381104
best seller,PetalJet,Spray Roses,49804815663413,Bliss Storm Spray Rose -,2025-05-03,2025-05-13,Spray Roses,Spray Roses Brilliant Stars Leo,2.68,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,60,40,107.2,2b6d2da3-c326-4896-9417-ed2dac5e4f59,0.9172441959381104
best seller,PetalJet,Spray Roses,49804817957173,Bliss Storm Spray Rose -,2025-05-03,2025-05-13,Spray Roses,Spray Roses Brilliant Stars Leo,2.61,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,60,80,208.8,2b6d2da3-c326-4896-9417-ed2dac5e4f59,0.9172441959381104
White,PetalJet,Premium Roses,49793643118901,Blizzard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blizzard,1.86,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,48,89.28,4e8e24fc-d36d-4be8-8635-74c724a2b2a3,0.9811956882476807
White,PetalJet,Premium Roses,49793644167477,Blizzard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blizzard,1.76,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,72,126.72,4e8e24fc-d36d-4be8-8635-74c724a2b2a3,0.9811956882476807
White,PetalJet,Premium Roses,49793645740341,Blizzard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blizzard,1.71,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,144,246.24,4e8e24fc-d36d-4be8-8635-74c724a2b2a3,0.9811956882476807
White,PetalJet,Premium Roses,50421882126645,Blizzard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blizzard,1.64,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,288,472.32,4e8e24fc-d36d-4be8-8635-74c724a2b2a3,0.9811956882476807
Purple,PetalJet,Anemone,50747028144437,Blue (purple) Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Soft Purple,1.84,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,80,147.2,320f1ee0-71ed-419a-9766-5d1ff70e212a,0.9961411952972412
Purple,PetalJet,Anemone,50747028177205,Blue (purple) Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Soft Purple,1.7,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,100,170.0,320f1ee0-71ed-419a-9766-5d1ff70e212a,0.9961411952972412
Purple,PetalJet,Anemone,50747028209973,Blue (purple) Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Soft Purple,1.61,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,120,193.2,320f1ee0-71ed-419a-9766-5d1ff70e212a,0.9961411952972412
Purple,PetalJet,Anemone,50747028242741,Blue (purple) Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Soft Purple,1.54,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,200,308.0,320f1ee0-71ed-419a-9766-5d1ff70e212a,0.9961411952972412
Filler Flower,PetalJet,Aster,45768563687733,Blue (Purple) Obelix Aster Select -,2025-05-03,2025-05-13,Aster,,0.93,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.0,70,120,111.6,,
Filler Flower,PetalJet,Veronica,49901593690421,Blue (Purple) Veronica -,2025-05-03,2025-05-13,Veronica,Veronica Purple,0.79,d2ea2fc3-6c90-449b-9b0c-c4d9d2400fbc,1.0,50,140,110.6,bbabc43d-893b-4a46-984b-c74c2f599724,0.9959182739257812
Filler Flower,PetalJet,Veronica,49901594771765,Blue (Purple) Veronica -,2025-05-03,2025-05-13,Veronica,Veronica Purple,0.98,d2ea2fc3-6c90-449b-9b0c-c4d9d2400fbc,1.0,60,100,98.0,bbabc43d-893b-4a46-984b-c74c2f599724,0.9959182739257812
Lavender,PetalJet,Premium Roses,50756197318965,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.4,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,72,100.8,,
Lavender,PetalJet,Premium Roses,50756198859061,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.38,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,96,132.48,,
Lavender,PetalJet,Premium Roses,50756199448885,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.34,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,192,257.28,,
Lavender,PetalJet,Premium Roses,50756223959349,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.57,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,72,113.04,,
Lavender,PetalJet,Premium Roses,50756224057653,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.55,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,96,148.8,,
Lavender,PetalJet,Premium Roses,50756228251957,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.5,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,192,288.0,,
Lavender,PetalJet,Premium Roses,50756303192373,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.79,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,60,96,171.84,,
Lavender,PetalJet,Premium Roses,50756303290677,Blue Dream Rose,2025-05-03,2025-05-13,Premium Roses,,1.73,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,60,192,332.16,,
Lavender,PetalJet,Spray Roses,45349796806965,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.49,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,40,60,89.4,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349794611509,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.38,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,40,70,96.6,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,43986484691253,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.32,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,40,80,105.6,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349809422645,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.25,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,40,90,112.5,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349812076853,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.22,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,40,120,146.4,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349818695989,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.58,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,50,70,110.6,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349820891445,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.51,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,50,80,120.8,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349823185205,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.45,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,50,110,159.5,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349828198709,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.76,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,60,70,123.2,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349830361397,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.68,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,60,80,134.4,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
Lavender,PetalJet,Spray Roses,45349832687925,Blue Moon Spray Rose,2025-05-03,2025-05-13,Spray Roses,Spray Roses Celestial,1.62,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,60,110,178.2,55f948e1-8694-43ae-9c98-a7ab4709b3b1,0.947267472743988
best seller,PetalJet,Delphinium,40082283921507,Blue Planet Spray Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Sunshine (Spray),1.11,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,50,160,177.6,bdcae232-aa43-4288-9a1a-d31fbcd2d696,0.9839131832122803
best seller,PetalJet,Delphinium,40082289459299,Blue Planet Spray Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Sunshine (Spray),1.05,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,50,260,273.0,bdcae232-aa43-4288-9a1a-d31fbcd2d696,0.9839131832122803
Blue,PetalJet,Delphinium,49712453157173,Blue River Hybrid Delphinium ELATUM -,2025-05-03,2025-05-13,Delphinium,Delphinium Elatum White River,1.89,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,60,60,113.4,f101a24a-7fa0-4f0d-b095-395e4634a7fe,0.997696042060852
Blue,PetalJet,Delphinium,49712454009141,Blue River Hybrid Delphinium ELATUM -,2025-05-03,2025-05-13,Delphinium,Delphinium Elatum White River,1.72,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,60,100,172.0,f101a24a-7fa0-4f0d-b095-395e4634a7fe,0.997696042060852
Blue,PetalJet,Delphinium,50752124453173,Blue River Hybrid Delphinium ELATUM -,2025-05-03,2025-05-13,Delphinium,Delphinium Elatum White River,3.0,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,70,75,225.0,f101a24a-7fa0-4f0d-b095-395e4634a7fe,0.997696042060852
Blue,PetalJet,Delphinium,50752136413493,Blue River Hybrid Delphinium ELATUM -,2025-05-03,2025-05-13,Delphinium,Delphinium Elatum White River,3.41,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,80,60,204.6,f101a24a-7fa0-4f0d-b095-395e4634a7fe,0.997696042060852
Berry,PetalJet,Premium Roses,45414604996917,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.51,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,48,72.48,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,45414644875573,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.44,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,72,103.68,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,45414645760309,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.39,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,144,200.16,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,45414647005493,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.35,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,288,388.8,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,13886583504957,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.65,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,48,79.2,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,13886583537725,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.57,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,72,113.04,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,13886583570493,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.52,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,144,218.88,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,13886583603261,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.49,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,288,429.12,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,40118173991011,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.62,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,60,72,116.64,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,40118174023779,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.58,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,60,144,227.52,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Berry,PetalJet,Premium Roses,40118174089315,Blueberry Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blueberry,1.54,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,60,288,443.52,a395d780-0678-4c0d-8813-290e161ffb3d,0.9960750341415405
Blue,PetalJet,Delphinium,50405773443381,Bluebird Hybrid Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Hybrid Blue Bird,1.86,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,60,60,111.6,c069c20b-5828-47e5-92f2-d655cf4db904,0.9903861880302429
Blue,PetalJet,Delphinium,50405773476149,Bluebird Hybrid Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Hybrid Blue Bird,1.69,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,60,100,169.0,c069c20b-5828-47e5-92f2-d655cf4db904,0.9903861880302429
Blue,PetalJet,Delphinium,50405773508917,Bluebird Hybrid Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Hybrid Blue Bird,1.97,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,70,75,147.75,c069c20b-5828-47e5-92f2-d655cf4db904,0.9903861880302429
Blue,PetalJet,Delphinium,50405773541685,Bluebird Hybrid Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Hybrid Blue Bird,2.35,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,80,60,141.0,c069c20b-5828-47e5-92f2-d655cf4db904,0.9903861880302429
Bicolor,PetalJet,Anemone,50747046854965,Blush Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Red,1.84,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,80,147.2,f94664ba-fd1a-4c84-af02-92761b5d6451,0.9945040941238403
Bicolor,PetalJet,Anemone,50747046887733,Blush Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Red,1.7,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,100,170.0,f94664ba-fd1a-4c84-af02-92761b5d6451,0.9945040941238403
Bicolor,PetalJet,Anemone,50747046920501,Blush Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Red,1.61,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,120,193.2,f94664ba-fd1a-4c84-af02-92761b5d6451,0.9945040941238403
Bicolor,PetalJet,Anemone,50747046953269,Blush Anemone -,2025-05-03,2025-05-13,Anemone,Anemone Red,1.54,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,50,200,308.0,f94664ba-fd1a-4c84-af02-92761b5d6451,0.9945040941238403
best seller,PetalJet,Delphinium,40082290638947,Blush Planet Spray Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Sunshine (Spray),1.11,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,50,160,177.6,bdcae232-aa43-4288-9a1a-d31fbcd2d696,0.9839131832122803
best seller,PetalJet,Delphinium,40082290671715,Blush Planet Spray Delphinium -,2025-05-03,2025-05-13,Delphinium,Delphinium Sunshine (Spray),1.05,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,50,260,273.0,bdcae232-aa43-4288-9a1a-d31fbcd2d696,0.9839131832122803
Pink,PetalJet,Premium Roses,45823304827189,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.18,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,72,84.96,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Pink,PetalJet,Premium Roses,45823322128693,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.16,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,96,111.36,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Pink,PetalJet,Premium Roses,45823356928309,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.12,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,192,215.04,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Pink,PetalJet,Premium Roses,45823374786869,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.11,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,384,426.24,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Pink,PetalJet,Premium Roses,45823536988469,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.27,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,72,91.44,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Pink,PetalJet,Premium Roses,45823549079861,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.25,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,96,120.0,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Pink,PetalJet,Premium Roses,45823571919157,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.22,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,192,234.24,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Pink,PetalJet,Premium Roses,45823596036405,Blushing Akito Rose,2025-05-03,2025-05-13,Premium Roses,Roses Blushing Akito,1.21,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,384,464.64,43ee25df-3364-4eab-bd22-d69c87051150,0.9898000359535217
Bicolor,PetalJet,Carantions,47671264706869,Boheme Carnation -,2025-05-03,2025-05-13,,Carnation Boheme ,0.51,,,60,200,102.0,c069c20b-5828-47e5-92f2-d655cf4db904,0.9997084140777588
Bicolor,PetalJet,Carantions,47671264739637,Boheme Carnation -,2025-05-03,2025-05-13,,Carnation Boheme ,0.46,,,60,350,161.0,c069c20b-5828-47e5-92f2-d655cf4db904,0.9997084140777588
Bicolor,PetalJet,Carantions,47671264772405,Boheme Carnation -,2025-05-03,2025-05-13,,Carnation Boheme ,0.51,,,70,300,153.0,c069c20b-5828-47e5-92f2-d655cf4db904,0.9997084140777588
Green,PetalJet,Chrysanthemums,49866255073589,Bombellini Disbud Chrysanthemum -,2025-05-03,2025-05-13,Chrysanthemum Micro Pom,Chrysanthemum Disbuds/ Mums Bombon (ball) Bombellini,1.33,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,45,70,93.1,c069c20b-5828-47e5-92f2-d655cf4db904,0.9984381794929504
Green,PetalJet,Chrysanthemums,49866256253237,Bombellini Disbud Chrysanthemum -,2025-05-03,2025-05-13,Chrysanthemum Micro Pom,Chrysanthemum Disbuds/ Mums Bombon (ball) Bombellini,1.3,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,45,100,130.0,c069c20b-5828-47e5-92f2-d655cf4db904,0.9984381794929504
Green,PetalJet,Chrysanthemums,49866256810293,Bombellini Disbud Chrysanthemum -,2025-05-03,2025-05-13,Chrysanthemum Micro Pom,Chrysanthemum Disbuds/ Mums Bombon (ball) Bombellini,1.33,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,65,100,133.0,c069c20b-5828-47e5-92f2-d655cf4db904,0.9984381794929504
F214,PetalJet,Solomio,49914046120245,Bono Solomio -,2025-05-03,2025-05-13,Dianthus,Dianthus Solomio Bono Purple,0.87,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,0.9471198320388794,60,120,104.4,c069c20b-5828-47e5-92f2-d655cf4db904,0.956773042678833
F214,PetalJet,Solomio,49914046513461,Bono Solomio -,2025-05-03,2025-05-13,Dianthus,Dianthus Solomio Bono Purple,0.82,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,0.9471198320388794,60,180,147.6,c069c20b-5828-47e5-92f2-d655cf4db904,0.956773042678833
Red,PetalJet,Premium Roses,50399593627957,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.34,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,60,80.4,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399593922869,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.3,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,84,109.2,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399594414389,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.27,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,168,213.36,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399596020021,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.43,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,60,85.8,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399596151093,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.38,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,84,115.92,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399596806453,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.34,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,168,225.12,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399598149941,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.57,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,60,84,131.88,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399598477621,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.53,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,60,168,257.04,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399599427893,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.67,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,70,84,140.28,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Red,PetalJet,Premium Roses,50399599690037,Born Free Rose,2025-05-03,2025-05-13,Premium Roses,Roses Born Free,1.62,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,70,168,272.16,0a6ab0a2-f4dd-40c7-b442-e10114f905bb,0.9788584113121033
Bicolor,PetalJet,Premium Roses,45824962363701,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.48,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,48,71.04,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
Bicolor,PetalJet,Premium Roses,45824969081141,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.39,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,72,100.08,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
Bicolor,PetalJet,Premium Roses,45824972587317,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.36,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,144,195.84,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
Bicolor,PetalJet,Premium Roses,45824975765813,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.32,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,40,288,380.16,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
Bicolor,PetalJet,Premium Roses,45824988873013,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.65,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,48,79.2,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
Bicolor,PetalJet,Premium Roses,45824992411957,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.57,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,72,113.04,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
Bicolor,PetalJet,Premium Roses,45824997523765,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.52,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,144,218.88,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
Bicolor,PetalJet,Premium Roses,45825000571189,Boulevard Rose,2025-05-03,2025-05-13,Premium Roses,Roses Boulevard,1.49,7a68bebd-2346-4e73-9906-a7665c22ce20 ,0.9963545799255371,50,288,429.12,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9792521595954895
